temp,rh,miu,,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg
20,0.003,-786573.8069,7.87E+05,7.0164111,0.000290462,2.14E-09,1.09E+06,0.522,0,2.84E-11,0,1.47E-15,1.63E-11
20,0.0031,-782133.9755,7.82E+05,7.25029147,0.000300135,2.21E-09,1.09E+06,0.522,0,2.84E-11,0,1.52E-15,1.68E-11
20,0.0032,-777835.1151,7.78E+05,7.48417184,0.000309807,2.29E-09,1.09E+06,0.522,0,2.84E-11,0,1.57E-15,1.73E-11
20,0.0033,-773668.5486,7.74E+05,7.71805221,0.000319479,2.36E-09,1.09E+06,0.522,0,2.84E-11,0,1.62E-15,1.78E-11
20,0.0034,-769626.376,7.70E+05,7.95193258,0.000329149,2.43E-09,1.09E+06,0.522,0,2.84E-11,0,1.67E-15,1.84E-11
20,0.0035,-765701.3844,7.66E+05,8.18581295,0.000338819,2.50E-09,1.09E+06,0.522,0,2.84E-11,0,1.72E-15,1.89E-11
20,0.0036,-761886.9708,7.62E+05,8.41969332,0.000348488,2.57E-09,1.09E+06,0.522,0,2.84E-11,0,1.77E-15,1.94E-11
20,0.0037,-758177.075,7.58E+05,8.65357369,0.000358156,2.64E-09,1.09E+06,0.522,0,2.84E-11,0,1.81E-15,1.99E-11
20,0.0038,-754566.1216,7.55E+05,8.88745406,0.000367823,2.71E-09,1.09E+06,0.522,0,2.84E-11,0,1.86E-15,2.04E-11
20,0.0039,-751048.9699,7.51E+05,9.12133443,0.00037749,2.78E-09,1.09E+06,0.522,0,2.84E-11,0,1.91E-15,2.09E-11
20,0.004,-747620.8696,7.48E+05,9.3552148,0.000387155,2.86E-09,1.09E+06,0.522,0,2.84E-11,0,1.96E-15,2.14E-11
20,0.0041,-744277.4225,7.44E+05,9.58909517,0.00039682,2.93E-09,1.09E+06,0.522,0,2.84E-11,0,2.01E-15,2.20E-11
20,0.0042,-741014.5483,7.41E+05,9.82297554,0.000406484,3.00E-09,1.09E+06,0.522,0,2.84E-11,0,2.06E-15,2.25E-11
20,0.0043,-737828.4547,7.38E+05,10.05685591,0.000416147,3.07E-09,1.09E+06,0.522,0,2.84E-11,0,2.11E-15,2.30E-11
20,0.0044,-734715.6113,7.35E+05,10.29073628,0.000425809,3.14E-09,1.09E+06,0.522,0,2.84E-11,0,2.16E-15,2.35E-11
20,0.0045,-731672.7253,7.32E+05,10.52461665,0.000435471,3.21E-09,1.09E+06,0.522,0,2.84E-11,0,2.21E-15,2.40E-11
20,0.0046,-728696.7214,7.29E+05,10.75849702,0.000445131,3.28E-09,1.09E+06,0.522,0,2.84E-11,0,2.26E-15,2.45E-11
20,0.0047,-725784.7225,7.26E+05,10.99237739,0.000454791,3.35E-09,1.09E+06,0.522,0,2.84E-11,0,2.30E-15,2.50E-11
20,0.0048,-722934.0335,7.23E+05,11.22625776,0.00046445,3.42E-09,1.09E+06,0.522,0,2.84E-11,0,2.35E-15,2.55E-11
20,0.0049,-720142.1257,7.20E+05,11.46013813,0.000474108,3.49E-09,1.09E+06,0.522,0,2.84E-11,0,2.40E-15,2.61E-11
20,0.005,-717406.6241,7.17E+05,11.6940185,0.000483766,3.57E-09,1.09E+06,0.522,0,2.84E-11,0,2.45E-15,2.66E-11
20,0.0051,-714725.2943,7.15E+05,11.92789887,0.000493422,3.64E-09,1.09E+06,0.522,0,2.84E-11,0,2.50E-15,2.71E-11
20,0.0052,-712096.0325,7.12E+05,12.16177924,0.000503078,3.71E-09,1.09E+06,0.522,0,2.84E-11,0,2.55E-15,2.76E-11
20,0.0053,-709516.855,7.10E+05,12.39565961,0.000512733,3.78E-09,1.09E+06,0.522,0,2.84E-11,0,2.60E-15,2.81E-11
20,0.0054,-706985.8892,7.07E+05,12.62953998,0.000522387,3.85E-09,1.09E+06,0.522,0,2.84E-11,0,2.65E-15,2.86E-11
20,0.0055,-704501.3657,7.05E+05,12.86342035,0.00053204,3.92E-09,1.09E+06,0.522,0,2.84E-11,0,2.70E-15,2.91E-11
20,0.0056,-702061.6109,7.02E+05,13.09730072,0.000541693,3.99E-09,1.09E+06,0.522,0,2.84E-11,0,2.75E-15,2.96E-11
20,0.0057,-699665.0399,7.00E+05,13.33118109,0.000551344,4.06E-09,1.09E+06,0.522,0,2.84E-11,0,2.79E-15,3.01E-11
20,0.0058,-697310.1505,6.97E+05,13.56506146,0.000560995,4.13E-09,1.09E+06,0.522,0,2.84E-11,0,2.84E-15,3.06E-11
20,0.0059,-694995.5176,6.95E+05,13.79894183,0.000570645,4.20E-09,1.09E+06,0.522,0,2.84E-11,0,2.89E-15,3.11E-11
20,0.006,-692719.7879,6.93E+05,14.0328222,0.000580294,4.28E-09,1.09E+06,0.522,0,2.84E-11,0,2.94E-15,3.16E-11
20,0.0061,-690481.6754,6.90E+05,14.26670257,0.000589942,4.35E-09,1.09E+06,0.522,0,2.84E-11,0,2.99E-15,3.21E-11
20,0.0062,-688279.9565,6.88E+05,14.50058294,0.00059959,4.42E-09,1.09E+06,0.522,0,2.84E-11,0,3.04E-15,3.26E-11
20,0.0063,-686113.4666,6.86E+05,14.73446331,0.000609236,4.49E-09,1.09E+06,0.522,0,2.84E-11,0,3.09E-15,3.31E-11
20,0.0064,-683981.0961,6.84E+05,14.96834368,0.000618882,4.56E-09,1.09E+06,0.522,0,2.84E-11,0,3.14E-15,3.36E-11
20,0.0065,-681881.787,6.82E+05,15.20222405,0.000628527,4.63E-09,1.09E+06,0.522,0,2.84E-11,0,3.19E-15,3.41E-11
20,0.0066,-679814.5296,6.80E+05,15.43610442,0.000638171,4.70E-09,1.09E+06,0.522,0,2.84E-11,0,3.24E-15,3.46E-11
20,0.0067,-677778.36,6.78E+05,15.66998479,0.000647815,4.77E-09,1.09E+06,0.522,0,2.84E-11,0,3.28E-15,3.51E-11
20,0.0068,-675772.357,6.76E+05,15.90386516,0.000657457,4.84E-09,1.09E+06,0.522,0,2.84E-11,0,3.33E-15,3.56E-11
20,0.0069,-673795.6397,6.74E+05,16.13774553,0.000667099,4.91E-09,1.09E+06,0.522,0,2.84E-11,0,3.38E-15,3.61E-11
20,0.007,-671847.3654,6.72E+05,16.3716259,0.00067674,4.98E-09,1.09E+06,0.522,0,2.84E-11,0,3.43E-15,3.66E-11
20,0.0071,-669926.7271,6.70E+05,16.60550627,0.00068638,5.05E-09,1.09E+06,0.522,0,2.84E-11,0,3.48E-15,3.72E-11
20,0.0072,-668032.9518,6.68E+05,16.83938664,0.000696019,5.13E-09,1.10E+06,0.522,0,2.84E-11,0,3.53E-15,3.77E-11
20,0.0073,-666165.2984,6.66E+05,17.07326701,0.000705658,5.20E-09,1.10E+06,0.522,0,2.84E-11,0,3.58E-15,3.82E-11
20,0.0074,-664323.056,6.64E+05,17.30714738,0.000715295,5.27E-09,1.10E+06,0.522,0,2.84E-11,0,3.63E-15,3.87E-11
20,0.0075,-662505.5424,6.63E+05,17.54102775,0.000724932,5.34E-09,1.10E+06,0.522,0,2.84E-11,0,3.68E-15,3.92E-11
20,0.0076,-660712.1026,6.61E+05,17.77490812,0.000734568,5.41E-09,1.10E+06,0.522,0,2.84E-11,0,3.73E-15,3.96E-11
20,0.0077,-658942.1071,6.59E+05,18.00878849,0.000744203,5.48E-09,1.10E+06,0.522,0,2.84E-11,0,3.78E-15,4.01E-11
20,0.0078,-657194.9509,6.57E+05,18.24266886,0.000753838,5.55E-09,1.10E+06,0.522,0,2.84E-11,0,3.82E-15,4.06E-11
20,0.0079,-655470.052,6.55E+05,18.47654923,0.000763471,5.62E-09,1.10E+06,0.522,0,2.84E-11,0,3.87E-15,4.11E-11
20,0.008,-653766.8506,6.54E+05,18.7104296,0.000773104,5.69E-09,1.10E+06,0.522,0,2.84E-11,0,3.92E-15,4.16E-11
20,0.0081,-652084.8075,6.52E+05,18.94430997,0.000782736,5.76E-09,1.10E+06,0.522,0,2.84E-11,0,3.97E-15,4.21E-11
20,0.0082,-650423.4035,6.50E+05,19.17819034,0.000792367,5.83E-09,1.10E+06,0.522,0,2.84E-11,0,4.02E-15,4.26E-11
20,0.0083,-648782.1382,6.49E+05,19.41207071,0.000801997,5.90E-09,1.10E+06,0.522,0,2.84E-11,0,4.07E-15,4.31E-11
20,0.0084,-647160.5293,6.47E+05,19.64595108,0.000811627,5.97E-09,1.10E+06,0.522,0,2.84E-11,0,4.12E-15,4.36E-11
20,0.0085,-645558.1114,6.46E+05,19.87983145,0.000821255,6.04E-09,1.10E+06,0.522,0,2.84E-11,0,4.17E-15,4.41E-11
20,0.0086,-643974.4357,6.44E+05,20.11371182,0.000830883,6.11E-09,1.10E+06,0.522,0,2.84E-11,0,4.22E-15,4.46E-11
20,0.0087,-642409.0689,6.42E+05,20.34759219,0.00084051,6.19E-09,1.10E+06,0.522,0,2.84E-11,0,4.27E-15,4.51E-11
20,0.0088,-640861.5923,6.41E+05,20.58147256,0.000850136,6.26E-09,1.10E+06,0.522,0,2.84E-11,0,4.31E-15,4.56E-11
20,0.0089,-639331.6017,6.39E+05,20.81535293,0.000859761,6.33E-09,1.10E+06,0.522,0,2.84E-11,0,4.36E-15,4.61E-11
20,0.009,-637818.7063,6.38E+05,21.0492333,0.000869386,6.40E-09,1.10E+06,0.522,0,2.84E-11,0,4.41E-15,4.66E-11
20,0.0091,-636322.5283,6.36E+05,21.28311367,0.00087901,6.47E-09,1.10E+06,0.522,0,2.84E-11,0,4.46E-15,4.71E-11
20,0.0092,-634842.7024,6.35E+05,21.51699404,0.000888632,6.54E-09,1.10E+06,0.522,0,2.84E-11,0,4.51E-15,4.76E-11
20,0.0093,-633378.8748,6.33E+05,21.75087441,0.000898255,6.61E-09,1.10E+06,0.522,0,2.84E-11,0,4.56E-15,4.81E-11
20,0.0094,-631930.7035,6.32E+05,21.98475478,0.000907876,6.68E-09,1.10E+06,0.522,0,2.84E-11,0,4.61E-15,4.86E-11
20,0.0095,-630497.857,6.30E+05,22.21863515,0.000917496,6.75E-09,1.10E+06,0.522,0,2.84E-11,0,4.66E-15,4.91E-11
20,0.0096,-629080.0145,6.29E+05,22.45251552,0.000927116,6.82E-09,1.10E+06,0.522,0,2.84E-11,0,4.71E-15,4.96E-11
20,0.0097,-627676.8648,6.28E+05,22.68639589,0.000936735,6.89E-09,1.10E+06,0.522,0,2.84E-11,0,4.76E-15,5.01E-11
20,0.0098,-626288.1067,6.26E+05,22.92027626,0.000946353,6.96E-09,1.10E+06,0.522,0,2.84E-11,0,4.80E-15,5.06E-11
20,0.0099,-624913.448,6.25E+05,23.15415663,0.00095597,7.03E-09,1.10E+06,0.522,0,2.84E-11,0,4.85E-15,5.11E-11
20,0.01,-623552.6051,6.24E+05,23.388037,0.000965586,7.10E-09,1.10E+06,0.522,0,2.84E-11,0,4.90E-15,5.15E-11
20,0.0101,-622205.3031,6.22E+05,23.62191737,0.000975201,7.17E-09,1.10E+06,0.522,0,2.84E-11,0,4.95E-15,5.20E-11
20,0.0102,-620871.2753,6.21E+05,23.85579774,0.000984816,7.24E-09,1.10E+06,0.522,0,2.84E-11,0,5.00E-15,5.25E-11
20,0.0103,-619550.2626,6.20E+05,24.08967811,0.00099443,7.31E-09,1.10E+06,0.522,0,2.84E-11,0,5.05E-15,5.30E-11
20,0.0104,-618242.0135,6.18E+05,24.32355848,0.001004043,7.38E-09,1.10E+06,0.522,0,2.84E-11,0,5.10E-15,5.35E-11
20,0.0105,-616946.2837,6.17E+05,24.55743885,0.001013655,7.45E-09,1.10E+06,0.522,0,2.84E-11,0,5.15E-15,5.40E-11
20,0.0106,-615662.836,6.16E+05,24.79131922,0.001023267,7.52E-09,1.10E+06,0.522,0,2.84E-11,0,5.20E-15,5.45E-11
20,0.0107,-614391.4395,6.14E+05,25.02519959,0.001032877,7.59E-09,1.10E+06,0.522,0,2.84E-11,0,5.25E-15,5.50E-11
20,0.0108,-613131.8702,6.13E+05,25.25907996,0.001042487,7.66E-09,1.10E+06,0.522,0,2.84E-11,0,5.30E-15,5.55E-11
20,0.0109,-611883.9099,6.12E+05,25.49296033,0.001052096,7.73E-09,1.10E+06,0.522,0,2.84E-11,0,5.34E-15,5.60E-11
20,0.011,-610647.3467,6.11E+05,25.7268407,0.001061704,7.81E-09,1.10E+06,0.522,0,2.84E-11,0,5.39E-15,5.65E-11
20,0.0111,-609421.9743,6.09E+05,25.96072107,0.001071312,7.88E-09,1.10E+06,0.522,0,2.84E-11,0,5.44E-15,5.70E-11
20,0.0112,-608207.5919,6.08E+05,26.19460144,0.001080918,7.95E-09,1.10E+06,0.522,0,2.84E-11,0,5.49E-15,5.74E-11
20,0.0113,-607004.0042,6.07E+05,26.42848181,0.001090524,8.02E-09,1.10E+06,0.522,0,2.84E-11,0,5.54E-15,5.79E-11
20,0.0114,-605811.0209,6.06E+05,26.66236218,0.001100129,8.09E-09,1.10E+06,0.522,0,2.84E-11,0,5.59E-15,5.84E-11
20,0.0115,-604628.4568,6.05E+05,26.89624255,0.001109733,8.16E-09,1.10E+06,0.522,0,2.84E-11,0,5.64E-15,5.89E-11
20,0.0116,-603456.1315,6.03E+05,27.13012292,0.001119336,8.23E-09,1.10E+06,0.522,0,2.84E-11,0,5.69E-15,5.94E-11
20,0.0117,-602293.8692,6.02E+05,27.36400329,0.001128938,8.30E-09,1.10E+06,0.522,0,2.84E-11,0,5.74E-15,5.99E-11
20,0.0118,-601141.4986,6.01E+05,27.59788366,0.00113854,8.37E-09,1.10E+06,0.522,0,2.84E-11,0,5.79E-15,6.04E-11
20,0.0119,-599998.8528,6.00E+05,27.83176403,0.001148141,8.44E-09,1.10E+06,0.522,0,2.84E-11,0,5.83E-15,6.09E-11
20,0.012,-598865.7689,5.99E+05,28.0656444,0.001157741,8.51E-09,1.10E+06,0.522,0,2.84E-11,0,5.88E-15,6.14E-11
20,0.0121,-597742.0884,5.98E+05,28.29952477,0.00116734,8.58E-09,1.10E+06,0.522,0,2.84E-11,0,5.93E-15,6.19E-11
20,0.0122,-596627.6564,5.97E+05,28.53340514,0.001176938,8.65E-09,1.10E+06,0.522,0,2.84E-11,0,5.98E-15,6.23E-11
20,0.0123,-595522.3218,5.96E+05,28.76728551,0.001186536,8.72E-09,1.10E+06,0.522,0,2.84E-11,0,6.03E-15,6.28E-11
20,0.0124,-594425.9375,5.94E+05,29.00116588,0.001196133,8.79E-09,1.10E+06,0.522,0,2.84E-11,0,6.08E-15,6.33E-11
20,0.0125,-593338.3595,5.93E+05,29.23504625,0.001205729,8.86E-09,1.10E+06,0.522,0,2.84E-11,0,6.13E-15,6.38E-11
20,0.0126,-592259.4476,5.92E+05,29.46892662,0.001215324,8.93E-09,1.10E+06,0.522,0,2.84E-11,0,6.18E-15,6.43E-11
20,0.0127,-591189.0648,5.91E+05,29.70280699,0.001224918,9.00E-09,1.10E+06,0.522,0,2.84E-11,0,6.23E-15,6.48E-11
20,0.0128,-590127.0771,5.90E+05,29.93668736,0.001234511,9.07E-09,1.10E+06,0.522,0,2.84E-11,0,6.28E-15,6.53E-11
20,0.0129,-589073.3541,5.89E+05,30.17056773,0.001244104,9.14E-09,1.10E+06,0.522,0,2.84E-11,0,6.32E-15,6.58E-11
20,0.013,-588027.768,5.88E+05,30.4044481,0.001253696,9.21E-09,1.10E+06,0.522,0,2.84E-11,0,6.37E-15,6.62E-11
20,0.0131,-586990.1941,5.87E+05,30.63832847,0.001263287,9.28E-09,1.10E+06,0.522,0,2.84E-11,0,6.42E-15,6.67E-11
20,0.0132,-585960.5106,5.86E+05,30.87220884,0.001272877,9.35E-09,1.10E+06,0.522,0,2.84E-11,0,6.47E-15,6.72E-11
20,0.0133,-584938.5984,5.85E+05,31.10608921,0.001282466,9.42E-09,1.10E+06,0.522,0,2.84E-11,0,6.52E-15,6.77E-11
20,0.0134,-583924.341,5.84E+05,31.33996958,0.001292055,9.49E-09,1.10E+06,0.522,0,2.84E-11,0,6.57E-15,6.82E-11
20,0.0135,-582917.6246,5.83E+05,31.57384995,0.001301643,9.56E-09,1.10E+06,0.522,0,2.84E-11,0,6.62E-15,6.87E-11
20,0.0136,-581918.338,5.82E+05,31.80773032,0.00131123,9.63E-09,1.10E+06,0.522,0,2.84E-11,0,6.67E-15,6.92E-11
20,0.0137,-580926.3722,5.81E+05,32.04161069,0.001320816,9.70E-09,1.10E+06,0.522,0,2.84E-11,0,6.72E-15,6.96E-11
20,0.0138,-579941.6207,5.80E+05,32.27549106,0.001330401,9.77E-09,1.10E+06,0.522,0,2.84E-11,0,6.77E-15,7.01E-11
20,0.0139,-578963.9794,5.79E+05,32.50937143,0.001339986,9.84E-09,1.10E+06,0.522,0,2.84E-11,0,6.81E-15,7.06E-11
20,0.014,-577993.3464,5.78E+05,32.7432518,0.001349569,9.91E-09,1.10E+06,0.522,0,2.84E-11,0,6.86E-15,7.11E-11
20,0.0141,-577029.6219,5.77E+05,32.97713217,0.001359152,9.98E-09,1.10E+06,0.522,0,2.84E-11,0,6.91E-15,7.16E-11
20,0.0142,-576072.7081,5.76E+05,33.21101254,0.001368734,1.00E-08,1.10E+06,0.522,0,2.84E-11,0,6.96E-15,7.21E-11
20,0.0143,-575122.5097,5.75E+05,33.44489291,0.001378316,1.01E-08,1.10E+06,0.522,0,2.84E-11,0,7.01E-15,7.26E-11
20,0.0144,-574178.9328,5.74E+05,33.67877328,0.001387896,1.02E-08,1.10E+06,0.522,0,2.84E-11,0,7.06E-15,7.30E-11
20,0.0145,-573241.886,5.73E+05,33.91265365,0.001397476,1.03E-08,1.10E+06,0.522,0,2.84E-11,0,7.11E-15,7.35E-11
20,0.0146,-572311.2794,5.72E+05,34.14653402,0.001407054,1.03E-08,1.10E+06,0.522,0,2.84E-11,0,7.16E-15,7.40E-11
20,0.0147,-571387.0251,5.71E+05,34.38041439,0.001416632,1.04E-08,1.10E+06,0.522,0,2.84E-11,0,7.21E-15,7.45E-11
20,0.0148,-570469.037,5.70E+05,34.61429476,0.00142621,1.05E-08,1.10E+06,0.522,0,2.84E-11,0,7.26E-15,7.50E-11
20,0.0149,-569557.2306,5.70E+05,34.84817513,0.001435786,1.05E-08,1.10E+06,0.522,0,2.84E-11,0,7.31E-15,7.55E-11
20,0.015,-568651.5234,5.69E+05,35.0820555,0.001445362,1.06E-08,1.10E+06,0.522,0,2.84E-11,0,7.35E-15,7.59E-11
20,0.0151,-567751.8342,5.68E+05,35.31593587,0.001454936,1.07E-08,1.10E+06,0.522,0,2.84E-11,0,7.40E-15,7.64E-11
20,0.0152,-566858.0836,5.67E+05,35.54981624,0.00146451,1.07E-08,1.10E+06,0.522,0,2.84E-11,0,7.45E-15,7.69E-11
20,0.0153,-565970.1937,5.66E+05,35.78369661,0.001474083,1.08E-08,1.10E+06,0.522,0,2.84E-11,0,7.50E-15,7.74E-11
20,0.0154,-565088.0881,5.65E+05,36.01757698,0.001483656,1.09E-08,1.10E+06,0.522,0,2.84E-11,0,7.55E-15,7.79E-11
20,0.0155,-564211.692,5.64E+05,36.25145735,0.001493227,1.10E-08,1.10E+06,0.522,0,2.84E-11,0,7.60E-15,7.84E-11
20,0.0156,-563340.9319,5.63E+05,36.48533772,0.001502798,1.10E-08,1.10E+06,0.522,0,2.84E-11,0,7.65E-15,7.88E-11
20,0.0157,-562475.7358,5.62E+05,36.71921809,0.001512368,1.11E-08,1.10E+06,0.522,0,2.84E-11,0,7.70E-15,7.93E-11
20,0.0158,-561616.033,5.62E+05,36.95309846,0.001521937,1.12E-08,1.10E+06,0.522,0,2.84E-11,0,7.75E-15,7.98E-11
20,0.0159,-560761.7543,5.61E+05,37.18697883,0.001531505,1.12E-08,1.10E+06,0.522,0,2.84E-11,0,7.80E-15,8.03E-11
20,0.016,-559912.8316,5.60E+05,37.4208592,0.001541073,1.13E-08,1.10E+06,0.522,0,2.84E-11,0,7.84E-15,8.08E-11
20,0.0161,-559069.1982,5.59E+05,37.65473957,0.001550639,1.14E-08,1.10E+06,0.522,0,2.84E-11,0,7.89E-15,8.13E-11
20,0.0162,-558230.7885,5.58E+05,37.88861994,0.001560205,1.14E-08,1.10E+06,0.522,0,2.84E-11,0,7.94E-15,8.17E-11
20,0.0163,-557397.5383,5.57E+05,38.12250031,0.00156977,1.15E-08,1.10E+06,0.522,0,2.84E-11,0,7.99E-15,8.22E-11
20,0.0164,-556569.3845,5.57E+05,38.35638068,0.001579334,1.16E-08,1.10E+06,0.522,0,2.84E-11,0,8.04E-15,8.27E-11
20,0.0165,-555746.2651,5.56E+05,38.59026105,0.001588898,1.17E-08,1.10E+06,0.522,0,2.84E-11,0,8.09E-15,8.32E-11
20,0.0166,-554928.1192,5.55E+05,38.82414142,0.00159846,1.17E-08,1.10E+06,0.522,0,2.84E-11,0,8.14E-15,8.37E-11
20,0.0167,-554114.8872,5.54E+05,39.05802179,0.001608022,1.18E-08,1.10E+06,0.522,0,2.84E-11,0,8.19E-15,8.41E-11
20,0.0168,-553306.5103,5.53E+05,39.29190216,0.001617583,1.19E-08,1.10E+06,0.522,0,2.84E-11,0,8.24E-15,8.46E-11
20,0.0169,-552502.9309,5.53E+05,39.52578253,0.001627143,1.19E-08,1.10E+06,0.522,0,2.84E-11,0,8.29E-15,8.51E-11
20,0.017,-551704.0924,5.52E+05,39.7596629,0.001636702,1.20E-08,1.10E+06,0.522,0,2.84E-11,0,8.33E-15,8.56E-11
20,0.0171,-550909.9393,5.51E+05,39.99354327,0.001646261,1.21E-08,1.10E+06,0.522,0,2.84E-11,0,8.38E-15,8.61E-11
20,0.0172,-550120.4167,5.50E+05,40.22742364,0.001655818,1.21E-08,1.10E+06,0.522,0,2.84E-11,0,8.43E-15,8.66E-11
20,0.0173,-549335.4712,5.49E+05,40.46130401,0.001665375,1.22E-08,1.10E+06,0.522,0,2.84E-11,0,8.48E-15,8.70E-11
20,0.0174,-548555.0499,5.49E+05,40.69518438,0.001674931,1.23E-08,1.10E+06,0.522,0,2.84E-11,0,8.53E-15,8.75E-11
20,0.0175,-547779.1009,5.48E+05,40.92906475,0.001684487,1.23E-08,1.10E+06,0.522,0,2.84E-11,0,8.58E-15,8.80E-11
20,0.0176,-547007.5733,5.47E+05,41.16294512,0.001694041,1.24E-08,1.10E+06,0.522,0,2.84E-11,0,8.63E-15,8.85E-11
20,0.0177,-546240.417,5.46E+05,41.39682549,0.001703595,1.25E-08,1.10E+06,0.522,0,2.84E-11,0,8.68E-15,8.90E-11
20,0.0178,-545477.5827,5.45E+05,41.63070586,0.001713148,1.26E-08,1.10E+06,0.522,0,2.84E-11,0,8.73E-15,8.94E-11
20,0.0179,-544719.022,5.45E+05,41.86458623,0.0017227,1.26E-08,1.10E+06,0.522,0,2.84E-11,0,8.78E-15,8.99E-11
20,0.018,-543964.6873,5.44E+05,42.0984666,0.001732251,1.27E-08,1.10E+06,0.522,0,2.84E-11,0,8.83E-15,9.04E-11
20,0.0181,-543214.5317,5.43E+05,42.33234697,0.001741801,1.28E-08,1.10E+06,0.522,0,2.84E-11,0,8.87E-15,9.09E-11
20,0.0182,-542468.5093,5.42E+05,42.56622734,0.001751351,1.28E-08,1.10E+06,0.522,0,2.84E-11,0,8.92E-15,9.14E-11
20,0.0183,-541726.5747,5.42E+05,42.80010771,0.0017609,1.29E-08,1.10E+06,0.522,0,2.84E-11,0,8.97E-15,9.18E-11
