,climate,climate,climate,climate,wall1,wall1,wall1,wall1,wall2,wall2,wall2,wall2,wall3,wall3,wall3,wall3,wall4,wall4,wall4,wall4,wall5,wall5,wall5,wall5,wall6,wall6,wall6,wall6,indoor,indoor,indoor,indoor,
 ,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,
2022/04/25 15:30,26.768,0.529,0.01164,Error,26.992,0.704,0.01579,0.06736,25.926,0.556,0.01163,0.04906,24.733,0.553,0.01077,0.04894,23.826,0.552,0.01017,0.04894,23.377,0.554,0.00993,0.04915,23.392,0.79,0.01428,0.08357,26.071,0.56,0.01184,Error,
2022/04/25 15:40,26.585,0.536,0.01166,Error,26.786,0.7,0.0155,0.06676,25.892,0.556,0.01161,0.04906,24.796,0.553,0.01082,0.04894,23.932,0.552,0.01024,0.04894,23.484,0.554,0.01,0.04915,23.453,0.788,0.0143,0.0832,25.932,0.566,0.01186,Error,
2022/04/25 15:50,26.402,0.542,0.01168,Error,26.565,0.696,0.01521,0.06621,25.839,0.556,0.01157,0.04906,24.846,0.553,0.01085,0.04894,24.028,0.552,0.0103,0.04894,23.58,0.554,0.01006,0.04915,23.504,0.787,0.01431,0.08284,25.792,0.572,0.01188,Error,
2022/04/25 16:00,26.218,0.549,0.0117,Error,26.334,0.692,0.01492,0.0657,25.77,0.555,0.01152,0.04906,24.881,0.553,0.01087,0.04894,24.112,0.552,0.01036,0.04894,23.664,0.554,0.01011,0.04915,23.546,0.785,0.01432,0.08247,25.65,0.578,0.0119,Error,
2022/04/25 16:10,26.08,0.546,0.01153,Error,26.087,0.689,0.01463,0.06523,25.687,0.555,0.01146,0.04906,24.904,0.553,0.01089,0.04894,24.184,0.552,0.01041,0.04894,23.737,0.554,0.01016,0.04915,23.572,0.783,0.01431,0.0821,25.531,0.574,0.01175,Error,
2022/04/25 16:20,25.947,0.541,0.01134,Error,25.825,0.685,0.01433,0.06477,25.589,0.555,0.01139,0.04906,24.912,0.553,0.01089,0.04894,24.244,0.553,0.01045,0.04894,23.798,0.554,0.0102,0.04915,23.577,0.781,0.01428,0.0817,25.417,0.569,0.01157,Error,
2022/04/25 16:30,25.813,0.536,0.01114,Error,25.557,0.682,0.01403,0.06432,25.477,0.555,0.01131,0.04906,24.908,0.553,0.01089,0.04894,24.291,0.553,0.01048,0.04894,23.844,0.554,0.01023,0.04915,23.567,0.779,0.01423,0.08128,25.301,0.564,0.01138,Error,
2022/04/25 16:40,25.68,0.531,0.01094,Error,25.308,0.679,0.01375,0.06389,25.354,0.555,0.01123,0.04906,24.89,0.553,0.01088,0.04894,24.326,0.553,0.0105,0.04894,23.877,0.554,0.01025,0.04915,23.547,0.777,0.01417,0.08085,25.184,0.559,0.0112,Error,
2022/04/25 16:50,25.547,0.526,0.01075,Error,25.113,0.676,0.01353,0.06347,25.232,0.555,0.01114,0.04906,24.86,0.553,0.01086,0.04894,24.347,0.553,0.01051,0.04894,23.897,0.554,0.01026,0.04915,23.517,0.775,0.0141,0.08039,25.065,0.554,0.01101,Error,
2022/04/25 17:00,25.413,0.521,0.01056,Error,24.941,0.673,0.01332,0.06306,25.115,0.555,0.01106,0.04906,24.822,0.553,0.01083,0.04894,24.356,0.553,0.01052,0.04894,23.905,0.554,0.01027,0.04915,23.478,0.772,0.01403,0.07991,24.945,0.549,0.01083,Error,
2022/04/25 17:10,25.07,0.538,0.01069,Error,24.774,0.67,0.01313,0.06266,25.003,0.555,0.01098,0.04906,24.777,0.553,0.0108,0.04894,24.354,0.553,0.01052,0.04894,23.903,0.554,0.01027,0.04915,23.439,0.77,0.01395,0.07944,24.678,0.563,0.01093,Error,
2022/04/25 17:20,24.703,0.558,0.01086,Error,24.603,0.667,0.01294,0.06232,24.892,0.554,0.01091,0.04906,24.727,0.553,0.01077,0.04894,24.343,0.553,0.01051,0.04894,23.893,0.554,0.01026,0.04915,23.405,0.768,0.01388,0.07901,24.38,0.581,0.01108,Error,
2022/04/25 17:30,24.337,0.58,0.01103,Error,24.428,0.665,0.01276,0.06204,24.78,0.554,0.01083,0.04906,24.671,0.553,0.01073,0.04894,24.323,0.553,0.0105,0.04894,23.877,0.554,0.01025,0.04915,23.37,0.766,0.01381,0.0786,24.082,0.599,0.01123,Error,
2022/04/25 17:40,23.97,0.602,0.0112,Error,24.247,0.663,0.01258,0.0618,24.665,0.554,0.01075,0.04906,24.61,0.553,0.01069,0.04894,24.296,0.553,0.01048,0.04894,23.856,0.554,0.01024,0.04916,23.333,0.764,0.01374,0.07823,23.783,0.618,0.01139,Error,
2022/04/25 17:50,23.603,0.624,0.01137,Error,24.056,0.662,0.01241,0.06162,24.547,0.554,0.01067,0.04906,24.545,0.553,0.01065,0.04894,24.262,0.553,0.01046,0.04894,23.829,0.554,0.01022,0.04916,23.293,0.762,0.01367,0.07789,23.484,0.638,0.01154,Error,
2022/04/25 18:00,23.237,0.648,0.01154,Error,23.854,0.66,0.01223,0.06149,24.423,0.554,0.01059,0.04906,24.474,0.553,0.0106,0.04894,24.223,0.552,0.01043,0.04894,23.798,0.554,0.0102,0.04916,23.25,0.76,0.01361,0.07759,23.184,0.658,0.01169,Error,
2022/04/25 18:10,22.99,0.659,0.01157,Error,23.643,0.66,0.01206,0.06141,24.292,0.554,0.0105,0.04906,24.398,0.553,0.01055,0.04894,24.178,0.552,0.0104,0.04894,23.761,0.554,0.01017,0.04916,23.2,0.759,0.01354,0.07731,22.969,0.668,0.01171,Error,
2022/04/25 18:20,22.757,0.668,0.01157,Error,23.425,0.659,0.01189,0.06135,24.155,0.554,0.01041,0.04906,24.316,0.553,0.01049,0.04894,24.127,0.552,0.01037,0.04894,23.719,0.554,0.01015,0.04916,23.144,0.757,0.01346,0.07704,22.77,0.676,0.01171,Error,
2022/04/25 18:30,22.523,0.678,0.01158,Error,23.2,0.659,0.01172,0.06131,24.011,0.554,0.01032,0.04906,24.228,0.553,0.01044,0.04894,24.071,0.552,0.01033,0.04894,23.672,0.554,0.01012,0.04916,23.082,0.756,0.01339,0.07678,22.57,0.684,0.01171,Error,
2022/04/25 18:40,22.29,0.688,0.01159,Error,23.003,0.658,0.01157,0.0613,23.864,0.553,0.01022,0.04906,24.134,0.552,0.01037,0.04894,24.009,0.552,0.01029,0.04894,23.618,0.554,0.01008,0.04916,23.016,0.755,0.01331,0.07653,22.37,0.692,0.01171,Error,
2022/04/25 18:50,22.057,0.699,0.01159,Error,22.831,0.658,0.01145,0.06132,23.72,0.553,0.01013,0.04906,24.036,0.552,0.01031,0.04894,23.942,0.552,0.01025,0.04894,23.56,0.554,0.01005,0.04916,22.945,0.753,0.01323,0.0763,22.169,0.701,0.01171,Error,
2022/04/25 19:00,21.823,0.709,0.0116,Error,22.67,0.658,0.01133,0.06135,23.58,0.553,0.01004,0.04906,23.935,0.552,0.01025,0.04894,23.87,0.552,0.0102,0.04894,23.497,0.554,0.01001,0.04916,22.871,0.752,0.01314,0.07608,21.967,0.709,0.01171,Error,
2022/04/25 19:10,21.665,0.717,0.01162,Error,22.524,0.658,0.01124,0.0614,23.445,0.553,0.00996,0.04906,23.832,0.552,0.01018,0.04894,23.793,0.552,0.01015,0.04894,23.429,0.554,0.00996,0.04916,22.798,0.751,0.01306,0.07587,21.825,0.717,0.01173,Error,
2022/04/25 19:20,21.515,0.725,0.01165,Error,22.395,0.659,0.01115,0.06146,23.315,0.553,0.00987,0.04906,23.728,0.552,0.01011,0.04894,23.712,0.552,0.0101,0.04894,23.359,0.554,0.00992,0.04916,22.73,0.75,0.01299,0.07567,21.693,0.724,0.01175,Error,
2022/04/25 19:30,21.365,0.734,0.01167,Error,22.275,0.659,0.01108,0.06154,23.192,0.553,0.0098,0.04906,23.624,0.552,0.01005,0.04894,23.629,0.552,0.01005,0.04894,23.287,0.554,0.00987,0.04916,22.663,0.749,0.01292,0.07549,21.561,0.73,0.01176,Error,
2022/04/25 19:40,21.215,0.742,0.0117,Error,22.159,0.66,0.01101,0.06164,23.073,0.552,0.00972,0.04906,23.521,0.552,0.00998,0.04894,23.544,0.552,0.00999,0.04894,23.213,0.554,0.00983,0.04916,22.596,0.748,0.01285,0.07533,21.429,0.738,0.01178,Error,
2022/04/25 19:50,21.065,0.751,0.01172,Error,22.047,0.661,0.01095,0.06175,22.959,0.552,0.00965,0.04906,23.418,0.552,0.00992,0.04894,23.458,0.552,0.00994,0.04894,23.139,0.554,0.00978,0.04916,22.528,0.747,0.01278,0.07517,21.297,0.745,0.0118,Error,
2022/04/25 20:00,20.915,0.759,0.01175,Error,21.936,0.661,0.01088,0.06188,22.847,0.552,0.00959,0.04906,23.317,0.551,0.00985,0.04894,23.37,0.552,0.00989,0.04894,23.063,0.553,0.00974,0.04916,22.46,0.746,0.01271,0.07503,21.165,0.752,0.01182,Error,
2022/04/25 20:10,20.795,0.764,0.01174,Error,21.829,0.662,0.01083,0.06201,22.738,0.552,0.00952,0.04906,23.216,0.551,0.00979,0.04894,23.282,0.551,0.00983,0.04894,22.987,0.553,0.00969,0.04916,22.39,0.745,0.01264,0.0749,21.054,0.756,0.01181,Error,
2022/04/25 20:20,20.678,0.769,0.01174,Error,21.725,0.663,0.01077,0.06215,22.631,0.552,0.00945,0.04906,23.117,0.551,0.00973,0.04894,23.194,0.551,0.00978,0.04894,22.909,0.553,0.00964,0.04916,22.32,0.744,0.01257,0.07478,20.947,0.761,0.0118,Error,
2022/04/25 20:30,20.562,0.774,0.01173,Error,21.622,0.664,0.01072,0.0623,22.527,0.552,0.00939,0.04906,23.018,0.551,0.00967,0.04894,23.106,0.551,0.00972,0.04894,22.831,0.553,0.00959,0.04916,22.248,0.744,0.0125,0.07467,20.841,0.765,0.01178,Error,
2022/04/25 20:40,20.445,0.779,0.01172,Error,21.522,0.665,0.01067,0.06246,22.424,0.552,0.00933,0.04906,22.921,0.551,0.00961,0.04894,23.018,0.551,0.00967,0.04894,22.752,0.553,0.00954,0.04916,22.176,0.743,0.01244,0.07456,20.734,0.769,0.01177,Error,
2022/04/25 20:50,20.328,0.784,0.01171,Error,21.422,0.666,0.01062,0.06262,22.323,0.552,0.00927,0.04906,22.824,0.551,0.00955,0.04894,22.93,0.551,0.00961,0.04894,22.673,0.553,0.0095,0.04916,22.103,0.742,0.01237,0.07446,20.627,0.773,0.01176,Error,
2022/04/25 21:00,20.212,0.789,0.0117,Error,21.323,0.668,0.01057,0.06278,22.223,0.552,0.00921,0.04906,22.729,0.551,0.00949,0.04894,22.842,0.551,0.00956,0.04894,22.593,0.553,0.00945,0.04916,22.029,0.742,0.01231,0.07437,20.52,0.777,0.01174,Error,
2022/04/25 21:10,20.11,0.796,0.01172,Error,21.228,0.669,0.01053,0.06296,22.125,0.551,0.00915,0.04906,22.634,0.551,0.00943,0.04894,22.754,0.551,0.00951,0.04894,22.513,0.553,0.0094,0.04916,21.958,0.741,0.01224,0.0743,20.426,0.783,0.01176,Error,
2022/04/25 21:20,20.01,0.802,0.01175,Error,21.139,0.67,0.01049,0.06314,22.028,0.551,0.0091,0.04906,22.54,0.551,0.00938,0.04894,22.666,0.551,0.00945,0.04894,22.433,0.553,0.00935,0.04916,21.889,0.741,0.01218,0.07423,20.334,0.788,0.01178,Error,
2022/04/25 21:30,19.91,0.809,0.01177,Error,21.053,0.671,0.01046,0.06334,21.934,0.551,0.00904,0.04906,22.447,0.551,0.00932,0.04894,22.579,0.551,0.0094,0.04894,22.355,0.553,0.00931,0.04916,21.823,0.741,0.01213,0.07417,20.243,0.794,0.01179,Error,
2022/04/25 21:40,19.81,0.816,0.01179,Error,20.969,0.673,0.01042,0.06354,21.842,0.551,0.00899,0.04906,22.355,0.55,0.00927,0.04894,22.493,0.551,0.00935,0.04894,22.277,0.553,0.00926,0.04916,21.758,0.74,0.01207,0.07413,20.152,0.8,0.01181,Error,
2022/04/25 21:50,19.71,0.823,0.01182,Error,20.886,0.674,0.01039,0.06375,21.752,0.551,0.00894,0.04906,22.265,0.55,0.00921,0.04894,22.408,0.55,0.0093,0.04894,22.201,0.553,0.00922,0.04916,21.694,0.74,0.01202,0.07409,20.061,0.806,0.01183,Error,
2022/04/25 22:00,19.61,0.829,0.01184,Error,20.804,0.675,0.01036,0.06397,21.663,0.551,0.00889,0.04906,22.176,0.55,0.00916,0.04894,22.323,0.55,0.00925,0.04894,22.125,0.552,0.00917,0.04916,21.63,0.74,0.01197,0.07407,19.969,0.811,0.01185,Error,
2022/04/25 22:10,19.54,0.836,0.01189,Error,20.728,0.677,0.01034,0.0642,21.577,0.551,0.00884,0.04906,22.088,0.55,0.00911,0.04894,22.24,0.55,0.0092,0.04894,22.05,0.552,0.00913,0.04916,21.569,0.74,0.01192,0.07406,19.903,0.817,0.01189,Error,
2022/04/25 22:20,19.473,0.843,0.01193,Error,20.659,0.679,0.01032,0.06444,21.493,0.551,0.00879,0.04906,22.001,0.55,0.00906,0.04894,22.157,0.55,0.00915,0.04894,21.977,0.552,0.00908,0.04916,21.513,0.74,0.01188,0.07406,19.841,0.823,0.01192,Error,
2022/04/25 22:30,19.407,0.849,0.01198,Error,20.594,0.68,0.0103,0.06469,21.412,0.551,0.00875,0.04906,21.917,0.55,0.00901,0.04894,22.076,0.55,0.0091,0.04894,21.906,0.552,0.00904,0.04916,21.46,0.74,0.01184,0.07407,19.78,0.829,0.01196,Error,
2022/04/25 22:40,19.34,0.856,0.01202,Error,20.531,0.682,0.01029,0.06494,21.333,0.551,0.0087,0.04906,21.834,0.55,0.00896,0.04894,21.997,0.55,0.00906,0.04894,21.837,0.552,0.009,0.04916,21.408,0.74,0.0118,0.07409,19.718,0.835,0.012,Error,
2022/04/25 22:50,19.273,0.863,0.01207,Error,20.47,0.684,0.01027,0.06521,21.258,0.551,0.00866,0.04907,21.753,0.55,0.00892,0.04894,21.919,0.55,0.00901,0.04894,21.77,0.552,0.00897,0.04916,21.358,0.74,0.01177,0.07413,19.657,0.84,0.01204,Error,
2022/04/25 23:00,19.207,0.869,0.01211,Error,20.41,0.686,0.01026,0.06548,21.184,0.55,0.00862,0.04907,21.674,0.55,0.00887,0.04894,21.844,0.55,0.00897,0.04894,21.704,0.552,0.00893,0.04916,21.309,0.74,0.01174,0.07417,19.596,0.846,0.01208,Error,
2022/04/25 23:10,19.215,0.87,0.01213,Error,20.359,0.687,0.01026,0.06577,21.113,0.55,0.00858,0.04907,21.597,0.55,0.00883,0.04894,21.77,0.55,0.00893,0.04894,21.641,0.552,0.00889,0.04916,21.264,0.741,0.01171,0.07423,19.593,0.848,0.0121,Error,
2022/04/25 23:20,19.232,0.87,0.01214,Error,20.319,0.689,0.01026,0.06605,21.047,0.55,0.00854,0.04907,21.523,0.55,0.00879,0.04894,21.697,0.55,0.00889,0.04894,21.579,0.552,0.00886,0.04916,21.223,0.741,0.01168,0.07429,19.601,0.848,0.01211,Error,
2022/04/25 23:30,19.248,0.87,0.01215,Error,20.284,0.691,0.01027,0.06633,20.984,0.55,0.00851,0.04907,21.451,0.549,0.00875,0.04894,21.627,0.55,0.00885,0.04894,21.521,0.552,0.00882,0.04916,21.185,0.741,0.01166,0.07435,19.609,0.848,0.01212,Error,
2022/04/25 23:40,19.265,0.87,0.01217,Error,20.254,0.693,0.01027,0.06662,20.927,0.55,0.00848,0.04907,21.382,0.549,0.00871,0.04894,21.56,0.55,0.00881,0.04894,21.464,0.552,0.00879,0.04916,21.15,0.742,0.01164,0.07442,19.617,0.848,0.01213,Error,
2022/04/25 23:50,19.282,0.87,0.01218,Error,20.226,0.695,0.01029,0.0669,20.872,0.55,0.00845,0.04907,21.316,0.549,0.00867,0.04894,21.495,0.549,0.00877,0.04894,21.41,0.552,0.00876,0.04916,21.117,0.742,0.01162,0.0745,19.626,0.849,0.01214,Error,
2022/04/26 00:00,19.298,0.87,0.01219,Error,20.2,0.697,0.0103,0.06719,20.822,0.55,0.00842,0.04907,21.253,0.549,0.00864,0.04894,21.432,0.549,0.00874,0.04894,21.359,0.552,0.00873,0.04916,21.085,0.742,0.01161,0.07458,19.635,0.849,0.01215,Error,
2022/04/26 00:10,19.345,0.859,0.01208,Error,20.171,0.699,0.0103,0.06747,20.774,0.55,0.00839,0.04907,21.193,0.549,0.0086,0.04894,21.372,0.549,0.0087,0.04894,21.309,0.552,0.0087,0.04916,21.049,0.743,0.01159,0.07465,19.661,0.84,0.01204,Error,
2022/04/26 00:20,19.395,0.848,0.01195,Error,20.137,0.7,0.01031,0.06772,20.727,0.55,0.00837,0.04907,21.136,0.549,0.00857,0.04894,21.315,0.549,0.00867,0.04894,21.26,0.552,0.00868,0.04917,21.006,0.743,0.01156,0.07471,19.691,0.83,0.01192,Error,
2022/04/26 00:30,19.445,0.836,0.01181,Error,20.102,0.702,0.01031,0.06796,20.68,0.55,0.00834,0.04907,21.081,0.549,0.00854,0.04894,21.259,0.549,0.00864,0.04894,21.209,0.551,0.00865,0.04917,20.958,0.743,0.01153,0.07476,19.72,0.821,0.0118,Error,
2022/04/26 00:40,19.495,0.824,0.01168,Error,20.066,0.703,0.0103,0.06817,20.635,0.55,0.00832,0.04907,21.028,0.549,0.00851,0.04894,21.204,0.549,0.00861,0.04894,21.159,0.551,0.00862,0.04917,20.909,0.743,0.0115,0.07479,19.749,0.811,0.01167,Error,
2022/04/26 00:50,19.545,0.813,0.01155,Error,20.03,0.704,0.0103,0.06837,20.589,0.55,0.0083,0.04907,20.976,0.549,0.00848,0.04894,21.151,0.549,0.00858,0.04894,21.107,0.551,0.00859,0.04917,20.858,0.743,0.01146,0.07481,19.778,0.801,0.01155,Error,
2022/04/26 01:00,19.595,0.801,0.01142,Error,19.995,0.705,0.01029,0.06855,20.545,0.55,0.00827,0.04907,20.925,0.549,0.00846,0.04894,21.098,0.549,0.00855,0.04894,21.056,0.551,0.00856,0.04917,20.808,0.743,0.01143,0.07482,19.807,0.791,0.01143,Error,
2022/04/26 01:10,19.54,0.806,0.01145,Error,19.959,0.706,0.01028,0.06872,20.501,0.55,0.00825,0.04907,20.875,0.549,0.00843,0.04894,21.046,0.549,0.00852,0.04894,21.005,0.551,0.00854,0.04917,20.76,0.743,0.01139,0.07482,19.763,0.794,0.01144,Error,
2022/04/26 01:20,19.473,0.812,0.0115,Error,19.92,0.708,0.01028,0.0689,20.457,0.55,0.00822,0.04907,20.826,0.549,0.0084,0.04894,20.995,0.549,0.00849,0.04894,20.955,0.551,0.00851,0.04917,20.718,0.743,0.01136,0.07483,19.703,0.8,0.01148,Error,
2022/04/26 01:30,19.407,0.819,0.01155,Error,19.88,0.709,0.01027,0.06909,20.414,0.55,0.0082,0.04907,20.778,0.549,0.00838,0.04894,20.945,0.549,0.00847,0.04894,20.906,0.551,0.00848,0.04917,20.679,0.744,0.01134,0.07485,19.643,0.806,0.01153,Error,
2022/04/26 01:40,19.34,0.826,0.01159,Error,19.84,0.71,0.01026,0.06929,20.37,0.55,0.00818,0.04907,20.73,0.549,0.00835,0.04894,20.895,0.549,0.00844,0.04894,20.86,0.551,0.00846,0.04917,20.643,0.744,0.01131,0.07489,19.584,0.812,0.01157,Error,
2022/04/26 01:50,19.273,0.833,0.01164,Error,19.8,0.711,0.01025,0.0695,20.326,0.549,0.00816,0.04907,20.683,0.549,0.00833,0.04894,20.847,0.549,0.00841,0.04894,20.815,0.551,0.00843,0.04917,20.608,0.744,0.01129,0.07493,19.525,0.818,0.01161,Error,
2022/04/26 02:00,19.207,0.839,0.01169,Error,19.759,0.713,0.01024,0.06971,20.282,0.549,0.00813,0.04907,20.636,0.549,0.0083,0.04894,20.8,0.549,0.00839,0.04894,20.772,0.551,0.00841,0.04917,20.574,0.744,0.01127,0.07498,19.467,0.823,0.01165,Error,
2022/04/26 02:10,19.26,0.832,0.01163,Error,19.726,0.714,0.01024,0.06992,20.239,0.549,0.00811,0.04907,20.59,0.548,0.00828,0.04894,20.754,0.549,0.00836,0.04894,20.73,0.551,0.00839,0.04917,20.541,0.745,0.01125,0.07504,19.497,0.818,0.0116,Error,
2022/04/26 02:20,19.327,0.824,0.01156,Error,19.703,0.715,0.01024,0.07013,20.198,0.549,0.00809,0.04907,20.545,0.548,0.00825,0.04894,20.709,0.549,0.00834,0.04894,20.69,0.551,0.00836,0.04917,20.509,0.745,0.01123,0.07509,19.545,0.811,0.01153,Error,
2022/04/26 02:30,19.393,0.816,0.01148,Error,19.685,0.716,0.01025,0.07032,20.161,0.549,0.00807,0.04907,20.502,0.548,0.00823,0.04894,20.665,0.549,0.00832,0.04894,20.65,0.551,0.00834,0.04917,20.479,0.745,0.01122,0.07513,19.592,0.804,0.01147,Error,
2022/04/26 02:40,19.46,0.807,0.01141,Error,19.671,0.717,0.01026,0.0705,20.127,0.549,0.00805,0.04907,20.46,0.548,0.00821,0.04894,20.622,0.548,0.00829,0.04894,20.612,0.551,0.00832,0.04917,20.45,0.745,0.0112,0.07516,19.64,0.797,0.0114,Error,
2022/04/26 02:50,19.527,0.799,0.01134,Error,19.659,0.718,0.01026,0.07066,20.096,0.549,0.00803,0.04907,20.419,0.548,0.00818,0.04894,20.581,0.548,0.00827,0.04894,20.575,0.551,0.0083,0.04917,20.422,0.745,0.01118,0.07519,19.688,0.79,0.01133,Error,
2022/04/26 03:00,19.593,0.791,0.01127,Error,19.649,0.719,0.01027,0.07082,20.067,0.549,0.00802,0.04907,20.381,0.548,0.00816,0.04894,20.541,0.548,0.00825,0.04894,20.539,0.551,0.00828,0.04917,20.395,0.745,0.01116,0.07521,19.737,0.783,0.01127,Error,
2022/04/26 03:10,19.63,0.787,0.01124,Error,19.639,0.72,0.01028,0.07097,20.04,0.549,0.00801,0.04907,20.345,0.548,0.00815,0.04894,20.502,0.548,0.00823,0.04894,20.504,0.551,0.00827,0.04917,20.37,0.745,0.01115,0.07522,19.764,0.78,0.01124,Error,
2022/04/26 03:20,19.663,0.784,0.01122,Error,19.63,0.721,0.01028,0.07111,20.015,0.549,0.00799,0.04907,20.31,0.548,0.00813,0.04894,20.465,0.548,0.00821,0.04894,20.471,0.551,0.00825,0.04917,20.346,0.745,0.01113,0.07523,19.787,0.777,0.01121,Error,
2022/04/26 03:30,19.697,0.78,0.01119,Error,19.621,0.722,0.01029,0.07125,19.992,0.549,0.00798,0.04907,20.277,0.548,0.00811,0.04894,20.43,0.548,0.00819,0.04894,20.44,0.551,0.00823,0.04917,20.324,0.745,0.01112,0.07524,19.81,0.775,0.01119,Error,
2022/04/26 03:40,19.73,0.777,0.01117,Error,19.613,0.723,0.0103,0.07138,19.97,0.549,0.00797,0.04907,20.246,0.548,0.00809,0.04894,20.396,0.548,0.00817,0.04894,20.409,0.551,0.00821,0.04917,20.304,0.746,0.0111,0.07525,19.833,0.772,0.01116,Error,
2022/04/26 03:50,19.763,0.774,0.01114,Error,19.606,0.723,0.0103,0.07151,19.949,0.549,0.00796,0.04907,20.216,0.548,0.00808,0.04894,20.363,0.548,0.00815,0.04894,20.381,0.551,0.0082,0.04917,20.284,0.746,0.01109,0.07526,19.857,0.769,0.01114,Error,
2022/04/26 04:00,19.797,0.77,0.01112,Error,19.6,0.724,0.01031,0.07163,19.929,0.549,0.00795,0.04907,20.188,0.548,0.00806,0.04894,20.333,0.548,0.00814,0.04894,20.353,0.551,0.00819,0.04917,20.266,0.746,0.01108,0.07527,19.88,0.766,0.01111,Error,
2022/04/26 04:10,19.755,0.773,0.01113,Error,19.587,0.725,0.01031,0.07176,19.91,0.549,0.00794,0.04907,20.161,0.548,0.00805,0.04894,20.303,0.548,0.00812,0.04894,20.327,0.551,0.00817,0.04917,20.247,0.746,0.01106,0.07527,19.847,0.768,0.01112,Error,
2022/04/26 04:20,19.705,0.776,0.01114,Error,19.566,0.726,0.01031,0.07188,19.89,0.549,0.00793,0.04907,20.135,0.548,0.00804,0.04894,20.275,0.548,0.00811,0.04894,20.302,0.551,0.00816,0.04917,20.225,0.746,0.01105,0.07528,19.803,0.771,0.01113,Error,
2022/04/26 04:30,19.655,0.78,0.01115,Error,19.541,0.726,0.0103,0.07201,19.868,0.549,0.00792,0.04907,20.11,0.548,0.00802,0.04894,20.248,0.548,0.00809,0.04894,20.276,0.55,0.00814,0.04917,20.202,0.746,0.01103,0.0753,19.758,0.774,0.01114,Error,
2022/04/26 04:40,19.605,0.783,0.01117,Error,19.514,0.727,0.0103,0.07214,19.845,0.549,0.00791,0.04907,20.085,0.548,0.00801,0.04894,20.222,0.548,0.00808,0.04894,20.251,0.55,0.00813,0.04917,20.179,0.746,0.01102,0.07532,19.714,0.777,0.01115,Error,
2022/04/26 04:50,19.555,0.786,0.01118,Error,19.485,0.728,0.01029,0.07227,19.82,0.549,0.00789,0.04907,20.06,0.548,0.008,0.04894,20.196,0.548,0.00807,0.04894,20.226,0.55,0.00812,0.04917,20.155,0.746,0.011,0.07534,19.67,0.78,0.01116,Error,
2022/04/26 05:00,19.505,0.79,0.01119,Error,19.456,0.729,0.01028,0.07241,19.795,0.549,0.00788,0.04907,20.034,0.548,0.00798,0.04894,20.17,0.548,0.00805,0.04894,20.201,0.55,0.00811,0.04917,20.131,0.746,0.01099,0.07536,19.625,0.783,0.01117,Error,
2022/04/26 05:10,19.545,0.795,0.01129,Error,19.442,0.729,0.01028,0.07255,19.769,0.549,0.00787,0.04907,20.009,0.548,0.00797,0.04894,20.145,0.548,0.00804,0.04894,20.177,0.55,0.00809,0.04917,20.117,0.746,0.01098,0.0754,19.658,0.787,0.01127,Error,
2022/04/26 05:20,19.595,0.8,0.0114,Error,19.457,0.73,0.01031,0.07271,19.75,0.549,0.00786,0.04907,19.984,0.548,0.00796,0.04894,20.12,0.548,0.00803,0.04894,20.157,0.55,0.00808,0.04917,20.119,0.746,0.01099,0.07545,19.702,0.792,0.01137,Error,
2022/04/26 05:30,19.645,0.805,0.01151,Error,19.496,0.731,0.01035,0.07288,19.739,0.549,0.00785,0.04907,19.962,0.548,0.00795,0.04894,20.097,0.548,0.00802,0.04894,20.141,0.55,0.00807,0.04917,20.13,0.747,0.011,0.07551,19.749,0.797,0.01147,Error,
2022/04/26 05:40,19.695,0.81,0.01162,Error,19.552,0.733,0.0104,0.07306,19.737,0.549,0.00785,0.04907,19.942,0.548,0.00794,0.04894,20.076,0.548,0.008,0.04894,20.13,0.55,0.00807,0.04917,20.147,0.747,0.01102,0.07559,19.796,0.801,0.01157,Error,
2022/04/26 05:50,19.745,0.815,0.01173,Error,19.62,0.734,0.01046,0.07325,19.746,0.549,0.00786,0.04907,19.927,0.548,0.00793,0.04894,20.058,0.548,0.008,0.04894,20.124,0.55,0.00806,0.04917,20.168,0.748,0.01104,0.07568,19.843,0.806,0.01167,Error,
2022/04/26 06:00,19.795,0.82,0.01184,Error,19.698,0.735,0.01053,0.07344,19.763,0.549,0.00786,0.04907,19.918,0.548,0.00792,0.04894,20.044,0.548,0.00799,0.04894,20.121,0.55,0.00806,0.04917,20.192,0.748,0.01107,0.07578,19.892,0.811,0.01178,Error,
2022/04/26 06:10,19.86,0.822,0.01192,Error,19.784,0.736,0.0106,0.07364,19.789,0.549,0.00788,0.04907,19.914,0.548,0.00792,0.04894,20.034,0.548,0.00798,0.04894,20.122,0.55,0.00806,0.04917,20.218,0.749,0.01109,0.07589,19.95,0.813,0.01185,Error,
2022/04/26 06:20,19.927,0.823,0.01199,Error,19.872,0.737,0.01068,0.07384,19.821,0.549,0.00789,0.04907,19.916,0.548,0.00792,0.04894,20.029,0.548,0.00798,0.04894,20.127,0.55,0.00807,0.04917,20.246,0.75,0.01112,0.07601,20.011,0.814,0.01193,Error,
