date,temp,rh
2004/8/13 0:30,29.9,51.4
2004/8/13 0:40,29.9,51.3
2004/8/13 0:50,29.8,51.2
2004/8/13 1:00,29.8,51.3
2004/8/13 1:10,29.8,51.1
2004/8/13 1:20,29.7,51.1
2004/8/13 1:30,29.6,51.3
2004/8/13 1:40,29.6,51.3
2004/8/13 1:50,29.6,51.2
2004/8/13 2:00,29.5,51.3
2004/8/13 2:10,29.4,51.3
2004/8/13 2:20,29.4,51.3
2004/8/13 2:30,29.3,51.4
2004/8/13 2:40,29.3,51.4
2004/8/13 2:50,29.3,51.6
2004/8/13 3:00,29.2,51.6
2004/8/13 3:10,29.2,51.4
2004/8/13 3:20,29.1,51.6
2004/8/13 3:30,29.1,51.7
2004/8/13 3:40,29.1,51.8
2004/8/13 3:50,29,51.7
2004/8/13 4:00,28.9,51.9
2004/8/13 4:10,28.9,51.9
2004/8/13 4:20,28.9,52
2004/8/13 4:30,28.8,52.1
2004/8/13 4:40,28.8,52.2
2004/8/13 4:50,28.7,52.3
2004/8/13 5:00,28.7,52.3
2004/8/13 5:10,28.6,52.4
2004/8/13 5:20,28.6,52.4
2004/8/13 5:30,28.6,52.5
2004/8/13 5:40,28.5,52.6
2004/8/13 5:50,28.5,52.7
2004/8/13 6:00,28.4,52.8
2004/8/13 6:10,28.4,53
2004/8/13 6:20,28.4,53
2004/8/13 6:30,28.4,53.1
2004/8/13 6:40,28.4,53.2
2004/8/13 6:50,28.4,53.3
2004/8/13 7:00,28.4,53.4
2004/8/13 7:10,28.4,53.6
2004/8/13 7:20,28.4,53.8
2004/8/13 7:30,28.4,53.9
2004/8/13 7:40,28.5,53.9
2004/8/13 7:50,28.5,53.9
2004/8/13 8:00,28.5,54.2
2004/8/13 8:10,28.6,54
2004/8/13 8:20,28.6,53.9
2004/8/13 8:30,28.6,53.9
2004/8/13 8:40,28.6,53.9
2004/8/13 8:50,28.6,53.7
2004/8/13 9:00,28.6,53.8
2004/8/13 9:10,28.6,53.8
2004/8/13 9:20,28.7,54.2
2004/8/13 9:30,28.7,54.4
2004/8/13 9:40,28.7,54.4
2004/8/13 9:50,28.8,54.5
2004/8/13 10:00,28.8,54.6
2004/8/13 10:10,28.8,54.8
2004/8/13 10:20,28.9,54.8
2004/8/13 10:30,28.9,55
2004/8/13 10:40,28.9,54.9
2004/8/13 10:50,29,55.3
2004/8/13 11:00,29.1,55.3
2004/8/13 11:10,29.1,55.4
2004/8/13 11:20,29.1,55.4
2004/8/13 11:30,29.2,55.5
2004/8/13 11:40,29.3,55.7
2004/8/13 11:50,29.3,55.7
2004/8/13 12:00,29.4,55.8
2004/8/13 12:10,29.4,55.8
2004/8/13 12:20,29.5,55.6
2004/8/13 12:30,29.6,55.6
2004/8/13 12:40,29.7,55.4
2004/8/13 12:50,29.7,55.3
2004/8/13 13:00,29.8,55.1
2004/8/13 13:10,29.8,55
2004/8/13 13:20,29.9,54.5
2004/8/13 13:30,29.9,54.4
2004/8/13 13:40,30,54.3
2004/8/13 13:50,30.1,54.1
2004/8/13 14:00,30.2,53.9
2004/8/13 14:10,30.3,54.1
2004/8/13 14:20,30.3,54
2004/8/13 14:30,30.4,53.8
2004/8/13 14:40,30.4,53.9
2004/8/13 14:50,30.5,53.6
2004/8/13 15:00,30.6,53.3
2004/8/13 15:10,30.7,53.3
2004/8/13 15:20,30.7,53.6
2004/8/13 15:30,30.8,53.6
2004/8/13 15:40,30.9,53.3
2004/8/13 15:50,31.1,53.3
2004/8/13 16:00,31.2,53.3
2004/8/13 16:10,31.3,53.4
2004/8/13 16:20,31.4,53.3
2004/8/13 16:30,31.5,53.4
2004/8/13 16:40,31.6,53.4
2004/8/13 16:50,31.7,53.4
2004/8/13 17:00,31.7,53.6
2004/8/13 17:10,31.8,53.6
2004/8/13 17:20,31.9,53.4
2004/8/13 17:30,31.9,53.4
2004/8/13 17:40,31.9,53.6
2004/8/13 17:50,31.9,53.6
2004/8/13 18:00,32,53.6
2004/8/13 18:10,32,53.7
2004/8/13 18:20,32,53.7
2004/8/13 18:30,32.1,53.7
2004/8/13 18:40,32.1,53.7
2004/8/13 18:50,32.1,53.7
2004/8/13 19:00,32.1,53.7
2004/8/13 19:10,32.1,53.7
2004/8/13 19:20,32.1,53.7
2004/8/13 19:30,32.1,53.7
2004/8/13 19:40,32.1,53.7
2004/8/13 19:50,32.1,53.7
2004/8/13 20:00,32.1,53.7
2004/8/13 20:10,32.1,53.8
2004/8/13 20:20,32.1,53.8
2004/8/13 20:30,32.1,53.9
2004/8/13 20:40,32.1,53.9
2004/8/13 20:50,32.1,53.9
2004/8/13 21:00,32.1,53.6
2004/8/13 21:10,32,53.3
2004/8/13 21:20,32,52.6
2004/8/13 21:30,31.9,52.2
2004/8/13 21:40,31.9,51.9
2004/8/13 21:50,31.9,51.8
2004/8/13 22:00,31.8,51.8
2004/8/13 22:10,31.8,51.6
2004/8/13 22:20,31.8,51.4
2004/8/13 22:30,31.7,51.4
2004/8/13 22:40,31.7,51.1
2004/8/13 22:50,31.6,50.9
2004/8/13 23:00,31.6,50.8
2004/8/13 23:10,31.5,50.7
2004/8/13 23:20,31.4,50.7
2004/8/13 23:30,31.4,50.1
2004/8/13 23:40,31.3,50
2004/8/13 23:50,31.3,49.9
2004/8/14 0:00,31.2,49.5
2004/8/14 0:10,31.1,49.4
2004/8/14 0:20,31.1,49.4
2004/8/14 0:30,31,49.4
2004/8/14 0:40,30.9,49.3
2004/8/14 0:50,30.9,49.4
2004/8/14 1:00,30.9,49.3
2004/8/14 1:10,30.8,49.1
2004/8/14 1:20,30.8,48.9
2004/8/14 1:30,30.7,49
2004/8/14 1:40,30.6,49
2004/8/14 1:50,30.6,49.1
2004/8/14 2:00,30.6,49.1
2004/8/14 2:10,30.5,49.3
2004/8/14 2:20,30.4,49.1
2004/8/14 2:30,30.4,48.9
2004/8/14 2:40,30.3,48.9
2004/8/14 2:50,30.3,48.9
2004/8/14 3:00,30.3,48.9
2004/8/14 3:10,30.2,49
2004/8/14 3:20,30.1,48.9
2004/8/14 3:30,30.1,48.9
2004/8/14 3:40,30,48.9
2004/8/14 3:50,29.9,49.1
2004/8/14 4:00,29.9,49.1
2004/8/14 4:10,29.9,49
2004/8/14 4:20,29.8,49
2004/8/14 4:30,29.8,49.1
2004/8/14 4:40,29.7,49.1
2004/8/14 4:50,29.6,49.2
2004/8/14 5:00,29.6,49.3
2004/8/14 5:10,29.6,49.4
2004/8/14 5:20,29.5,49.4
2004/8/14 5:30,29.4,49.4
2004/8/14 5:40,29.4,49.6
2004/8/14 5:50,29.3,49.8
2004/8/14 6:00,29.3,49.9
2004/8/14 6:10,29.3,50.1
2004/8/14 6:20,29.3,50.1
2004/8/14 6:30,29.3,50.3
2004/8/14 6:40,29.3,50.3
2004/8/14 6:50,29.3,50.4
2004/8/14 7:00,29.3,50.6
2004/8/14 7:10,29.3,50.8
2004/8/14 7:20,29.3,50.8
2004/8/14 7:30,29.3,50.9
2004/8/14 7:40,29.3,51
2004/8/14 7:50,29.3,51
2004/8/14 8:00,29.3,50.9
2004/8/14 8:10,29.4,50.9
2004/8/14 8:20,29.4,50.9
2004/8/14 8:30,29.4,51
2004/8/14 8:40,29.4,51.1
2004/8/14 8:50,29.4,51.2
2004/8/14 9:00,29.4,51.3
2004/8/14 9:10,29.5,51.4
2004/8/14 9:20,29.5,51.8
2004/8/14 9:30,29.6,51.9
2004/8/14 9:40,29.6,52
2004/8/14 9:50,29.6,52.3
2004/8/14 10:00,29.6,52.4
2004/8/14 10:10,29.7,52.5
2004/8/14 10:20,29.8,52.9
2004/8/14 10:30,29.8,52.8
2004/8/14 10:40,29.8,52.9
2004/8/14 10:50,29.9,52.8
2004/8/14 11:00,29.9,52.8
2004/8/14 11:10,29.9,52.8
2004/8/14 11:20,29.9,52.8
2004/8/14 11:30,29.9,52.8
2004/8/14 11:40,30,52.8
2004/8/14 11:50,30.1,52.8
2004/8/14 12:00,30.1,52.7
2004/8/14 12:10,30.1,52.8
2004/8/14 12:20,30.2,52.7
2004/8/14 12:30,30.3,52.7
2004/8/14 12:40,30.3,52.7
2004/8/14 12:50,30.4,52.8
2004/8/14 13:00,30.4,52.8
2004/8/14 13:10,30.4,52.9
2004/8/14 13:20,30.5,52.9
2004/8/14 13:30,30.6,52.9
2004/8/14 13:40,30.6,52.9
2004/8/14 13:50,30.6,53
2004/8/14 14:00,30.6,53
2004/8/14 14:10,30.7,53.1
2004/8/14 14:20,30.8,53.1
2004/8/14 14:30,30.8,53.1
2004/8/14 14:40,30.8,53.2
2004/8/14 14:50,30.9,53.3
2004/8/14 15:00,30.9,53.3
2004/8/14 15:10,30.9,53.4
2004/8/14 15:20,31,53.4
2004/8/14 15:30,31.1,53.4
2004/8/14 15:40,31.1,53.4
2004/8/14 15:50,31.2,53.4
2004/8/14 16:00,31.2,53.5
2004/8/14 16:10,31.3,53.5
2004/8/14 16:20,31.3,53.5
2004/8/14 16:30,31.3,53.5
2004/8/14 16:40,31.4,53.6
2004/8/14 16:50,31.4,53.6
2004/8/14 17:00,31.4,53.6
2004/8/14 17:10,31.4,53.6
2004/8/14 17:20,31.4,53.7
2004/8/14 17:30,31.5,53.7
2004/8/14 17:40,31.5,53.7
2004/8/14 17:50,31.5,53.7
2004/8/14 18:00,31.5,53.7
2004/8/14 18:10,31.6,53.8
2004/8/14 18:20,31.6,53.8
2004/8/14 18:30,31.6,53.8
2004/8/14 18:40,31.6,53.8
2004/8/14 18:50,31.6,53.8
2004/8/14 19:00,31.6,53.8
2004/8/14 19:10,31.6,53.9
2004/8/14 19:20,31.6,54.2
2004/8/14 19:30,31.6,54.3
2004/8/14 19:40,31.6,54.4
2004/8/14 19:50,31.6,54.6
2004/8/14 20:00,31.6,54.9
2004/8/14 20:10,31.6,54.9
2004/8/14 20:20,31.6,55.9
2004/8/14 20:30,31.6,56.5
2004/8/14 20:40,31.6,56.7
2004/8/14 20:50,31.6,57
2004/8/14 21:00,31.5,56.9
2004/8/14 21:10,31.4,57.1
2004/8/14 21:20,31.4,57.1
2004/8/14 21:30,31.4,57.3
2004/8/14 21:40,31.4,57.4
2004/8/14 21:50,31.3,57.3
2004/8/14 22:00,31.3,57.3
2004/8/14 22:10,31.3,57.3
2004/8/14 22:20,31.3,57.2
2004/8/14 22:30,31.2,57.3
2004/8/14 22:40,31.2,57.2
2004/8/14 22:50,31.1,57.3
2004/8/14 23:00,31.1,57.3
2004/8/14 23:10,31.1,57.3
2004/8/14 23:20,31,57.4
2004/8/14 23:30,31,57.3
2004/8/14 23:40,30.9,57.3
2004/8/14 23:50,30.9,57.3
2004/8/15 0:00,30.8,57.4
2004/8/15 0:10,30.8,57.5
2004/8/15 0:20,30.8,57.5
2004/8/15 0:30,30.8,57.4
2004/8/15 0:40,30.7,57.5
2004/8/15 0:50,30.6,57.6
2004/8/15 1:00,30.6,57.7
2004/8/15 1:10,30.6,57.8
2004/8/15 1:20,30.6,57.8
2004/8/15 1:30,30.6,57.8
2004/8/15 1:40,30.5,58
2004/8/15 1:50,30.4,58.1
2004/8/15 2:00,30.4,58.1
2004/8/15 2:10,30.4,58.4
2004/8/15 2:20,30.4,58.3
2004/8/15 2:30,30.3,58.3
2004/8/15 2:40,30.3,58.3
2004/8/15 2:50,30.3,58.3
2004/8/15 3:00,30.2,58.6
2004/8/15 3:10,30.2,58.6
2004/8/15 3:20,30.1,58.4
2004/8/15 3:30,30.1,58.4
2004/8/15 3:40,30.1,58.3
2004/8/15 3:50,30,57.9
2004/8/15 4:00,29.9,57.5
2004/8/15 4:10,29.9,57.3
2004/8/15 4:20,29.8,57.3
2004/8/15 4:30,29.8,57
2004/8/15 4:40,29.7,56.9
2004/8/15 4:50,29.6,56.6
2004/8/15 5:00,29.6,56.5
2004/8/15 5:10,29.5,56.1
2004/8/15 5:20,29.4,56
2004/8/15 5:30,29.4,55.9
2004/8/15 5:40,29.3,55.8
2004/8/15 5:50,29.3,55.5
2004/8/15 6:00,29.2,55.3
2004/8/15 6:10,29.1,55.1
2004/8/15 6:20,29,55.1
2004/8/15 6:30,28.9,55.1
2004/8/15 6:40,28.9,55.3
2004/8/15 6:50,28.9,55.5
2004/8/15 7:00,28.8,55.5
2004/8/15 7:10,28.8,55.6
2004/8/15 7:20,28.7,55.9
2004/8/15 7:30,28.7,56.1
2004/8/15 7:40,28.6,56.2
2004/8/15 7:50,28.6,56.3
2004/8/15 8:00,28.6,56.1
2004/8/15 8:10,28.5,56
2004/8/15 8:20,28.5,56.1
2004/8/15 8:30,28.5,56.1
2004/8/15 8:40,28.4,56.3
2004/8/15 8:50,28.5,56.1
2004/8/15 9:00,28.5,55.9
2004/8/15 9:10,28.5,55.8
2004/8/15 9:20,28.6,55.6
2004/8/15 9:30,28.5,55.2
2004/8/15 9:40,28.5,55.1
2004/8/15 9:50,28.5,55.1
2004/8/15 10:00,28.4,54.9
2004/8/15 10:10,28.4,54.8
2004/8/15 10:20,28.4,54.8
2004/8/15 10:30,28.4,54.8
2004/8/15 10:40,28.4,54.6
2004/8/15 10:50,28.4,54.4
2004/8/15 11:00,28.4,54.3
2004/8/15 11:10,28.3,54.2
2004/8/15 11:20,28.3,54.3
2004/8/15 11:30,28.3,54.3
2004/8/15 11:40,28.3,54.3
2004/8/15 11:50,28.3,54.3
2004/8/15 12:00,28.3,54.3
2004/8/15 12:10,28.3,54
2004/8/15 12:20,28.3,54
2004/8/15 12:30,28.3,53.8
2004/8/15 12:40,28.3,53.6
2004/8/15 12:50,28.3,53.6
2004/8/15 13:00,28.3,53.8
2004/8/15 13:10,28.3,53.9
2004/8/15 13:20,28.3,53.9
2004/8/15 13:30,28.3,53.9
2004/8/15 13:40,28.3,53.9
2004/8/15 13:50,28.3,53.9
2004/8/15 14:00,28.3,53.9
2004/8/15 14:10,28.3,53.9
2004/8/15 14:20,28.3,53.8
2004/8/15 14:30,28.3,53.8
2004/8/15 14:40,28.3,53.8
2004/8/15 14:50,28.3,53.7
2004/8/15 15:00,28.3,53.6
2004/8/15 15:10,28.3,53.6
2004/8/15 15:20,28.3,53.7
2004/8/15 15:30,28.3,53.8
2004/8/15 15:40,28.3,53.6
2004/8/15 15:50,28.3,53.6
2004/8/15 16:00,28.3,53.6
2004/8/15 16:10,28.3,53.6
2004/8/15 16:20,28.3,53.5
2004/8/15 16:30,28.3,53.5
2004/8/15 16:40,28.3,53.5
2004/8/15 16:50,28.3,53.6
2004/8/15 17:00,28.3,53.6
2004/8/15 17:10,28.3,53.6
2004/8/15 17:20,28.3,53.5
2004/8/15 17:30,28.3,53.6
2004/8/15 17:40,28.3,53.6
2004/8/15 17:50,28.3,53.6
2004/8/15 18:00,28.3,53.6
2004/8/15 18:10,28.3,53.5
2004/8/15 18:20,28.3,53.5
2004/8/15 18:30,28.3,53.6
2004/8/15 18:40,28.3,53.8
2004/8/15 18:50,28.3,53.9
2004/8/15 19:00,28.3,54.1
2004/8/15 19:10,28.3,54.2
2004/8/15 19:20,28.2,54.3
2004/8/15 19:30,28.2,54.3
2004/8/15 19:40,28.2,54.4
2004/8/15 19:50,28.2,54.6
2004/8/15 20:00,28.1,54.7
2004/8/15 20:10,28.1,54.8
2004/8/15 20:20,28.1,54.9
2004/8/15 20:30,28.1,54.9
2004/8/15 20:40,28,54.9
2004/8/15 20:50,27.9,54.9
2004/8/15 21:00,27.9,54.9
2004/8/15 21:10,27.9,54.9
2004/8/15 21:20,27.9,54.9
2004/8/15 21:30,27.8,54.8
2004/8/15 21:40,27.8,54.8
2004/8/15 21:50,27.7,54.7
2004/8/15 22:00,27.7,54.7
2004/8/15 22:10,27.6,54.6
2004/8/15 22:20,27.6,54.6
2004/8/15 22:30,27.5,54.5
2004/8/15 22:40,27.4,54.4
2004/8/15 22:50,27.4,54.4
2004/8/15 23:00,27.4,54.4
2004/8/15 23:10,27.3,54.4
2004/8/15 23:20,27.3,54.4
2004/8/15 23:30,27.2,54.4
2004/8/15 23:40,27.1,54.5
2004/8/15 23:50,27.1,54.6
2004/8/16 0:00,27.1,54.8
2004/8/16 0:10,27,54.9
2004/8/16 0:20,27,54.9
2004/8/16 0:30,26.9,54.9
2004/8/16 0:40,26.9,54.9
2004/8/16 0:50,26.9,54.9
2004/8/16 1:00,26.8,54.9
2004/8/16 1:10,26.8,55
2004/8/16 1:20,26.7,55
2004/8/16 1:30,26.6,55
2004/8/16 1:40,26.6,54.9
2004/8/16 1:50,26.6,54.9
2004/8/16 2:00,26.5,55
2004/8/16 2:10,26.4,55.1
2004/8/16 2:20,26.4,55
2004/8/16 2:30,26.4,55.1
2004/8/16 2:40,26.3,55.1
2004/8/16 2:50,26.3,55.2
2004/8/16 3:00,26.2,55.3
2004/8/16 3:10,26.2,55.4
2004/8/16 3:20,26.2,55.3
2004/8/16 3:30,26.1,55.4
2004/8/16 3:40,26.1,55.5
2004/8/16 3:50,26,55.6
2004/8/16 4:00,26,55.6
2004/8/16 4:10,25.9,55.6
2004/8/16 4:20,25.9,55.6
2004/8/16 4:30,25.9,55.6
2004/8/16 4:40,25.8,55.7
2004/8/16 4:50,25.8,55.9
2004/8/16 5:00,25.8,55.9
2004/8/16 5:10,25.8,56.1
2004/8/16 5:20,25.8,56.2
2004/8/16 5:30,25.7,56.4
2004/8/16 5:40,25.7,56.4
2004/8/16 5:50,25.6,56.6
2004/8/16 6:00,25.6,56.8
2004/8/16 6:10,25.6,56.9
2004/8/16 6:20,25.6,57.1
2004/8/16 6:30,25.6,57.1
2004/8/16 6:40,25.6,57.1
2004/8/16 6:50,25.6,57.1
2004/8/16 7:00,25.6,57.1
2004/8/16 7:10,25.6,57.1
2004/8/16 7:20,25.6,57.2
2004/8/16 7:30,25.6,57.3
2004/8/16 7:40,25.6,57.3
2004/8/16 7:50,25.6,57.4
2004/8/16 8:00,25.6,57.4
2004/8/16 8:10,25.6,57.4
2004/8/16 8:20,25.6,57.4
2004/8/16 8:30,25.7,57.3
2004/8/16 8:40,25.7,57.4
2004/8/16 8:50,25.7,57.4
2004/8/16 9:00,25.8,56.9
2004/8/16 9:10,25.8,56.6
2004/8/16 9:20,25.8,56.4
2004/8/16 9:30,25.8,56.4
2004/8/16 9:40,25.8,56.2
2004/8/16 9:50,25.9,56.1
2004/8/16 10:00,25.9,56.3
2004/8/16 10:10,25.9,56.2
2004/8/16 10:20,25.9,56.3
2004/8/16 10:30,25.9,56.3
2004/8/16 10:40,25.9,56.4
2004/8/16 10:50,26,56.6
2004/8/16 11:00,26,56.7
2004/8/16 11:10,26.1,56.7
2004/8/16 11:20,26.1,56.8
2004/8/16 11:30,26.1,56.8
2004/8/16 11:40,26.2,57
2004/8/16 11:50,26.2,56.9
2004/8/16 12:00,26.3,57
2004/8/16 12:10,26.3,57
2004/8/16 12:20,26.3,57.1
2004/8/16 12:30,26.4,57
2004/8/16 12:40,26.4,57
2004/8/16 12:50,26.5,56.9
2004/8/16 13:00,26.5,57
2004/8/16 13:10,26.6,56.9
2004/8/16 13:20,26.6,57
2004/8/16 13:30,26.7,57
2004/8/16 13:40,26.8,57.1
2004/8/16 13:50,26.8,57.1
2004/8/16 14:00,26.8,57.1
2004/8/16 14:10,26.9,57.1
2004/8/16 14:20,26.9,57.1
2004/8/16 14:30,27.1,57
2004/8/16 14:40,27.1,57
2004/8/16 14:50,27.1,57.1
2004/8/16 15:00,27.2,57
2004/8/16 15:10,27.3,56.9
2004/8/16 15:20,27.4,56.6
2004/8/16 15:30,27.4,56.6
2004/8/16 15:40,27.4,56.6
2004/8/16 15:50,27.6,56.6
2004/8/16 16:00,27.6,56.3
2004/8/16 16:10,27.7,56.3
2004/8/16 16:20,27.8,56.2
2004/8/16 16:30,27.8,56
2004/8/16 16:40,27.8,56.1
2004/8/16 16:50,27.9,56
2004/8/16 17:00,27.9,56.1
2004/8/16 17:10,27.9,56.1
2004/8/16 17:20,27.9,56.1
2004/8/16 17:30,28,56.1
2004/8/16 17:40,28,56.1
2004/8/16 17:50,28.1,56.1
2004/8/16 18:00,28.1,56.1
2004/8/16 18:10,28.1,56
2004/8/16 18:20,28.1,56
2004/8/16 18:30,28.2,56
2004/8/16 18:40,28.2,56
2004/8/16 18:50,28.3,55.9
2004/8/16 19:00,28.3,55.9
2004/8/16 19:10,28.3,55.9
2004/8/16 19:20,28.3,55.9
2004/8/16 19:30,28.3,55.8
2004/8/16 19:40,28.3,55.8
2004/8/16 19:50,28.3,55.8
2004/8/16 20:00,28.4,55.8
2004/8/16 20:10,28.4,55.8
2004/8/16 20:20,28.4,55.8
2004/8/16 20:30,28.4,55.9
2004/8/16 20:40,28.4,55.9
2004/8/16 20:50,28.4,55.8
2004/8/16 21:00,28.4,55.8
2004/8/16 21:10,28.4,55.8
2004/8/16 21:20,28.4,55.8
2004/8/16 21:30,28.4,55.8
2004/8/16 21:40,28.4,55.8
2004/8/16 21:50,28.4,55.7
2004/8/16 22:00,28.4,55.7
2004/8/16 22:10,28.4,55.8
2004/8/16 22:20,28.4,55.8
2004/8/16 22:30,28.4,55.6
2004/8/16 22:40,28.4,55.6
2004/8/16 22:50,28.4,55.6
2004/8/16 23:00,28.4,55.6
2004/8/16 23:10,28.4,55.6
2004/8/16 23:20,28.4,55.6
2004/8/16 23:30,28.4,55.5
2004/8/16 23:40,28.4,55.6
2004/8/16 23:50,28.4,55.6
2004/8/17 0:00,28.3,55.6
2004/8/17 0:10,28.3,55.6
2004/8/17 0:20,28.3,55.6
2004/8/17 0:30,28.3,55.6
2004/8/17 0:40,28.3,55.7
2004/8/17 0:50,28.3,55.8
2004/8/17 1:00,28.3,55.9
2004/8/17 1:10,28.3,55.9
2004/8/17 1:20,28.3,55.9
2004/8/17 1:30,28.3,56
2004/8/17 1:40,28.3,56.1
2004/8/17 1:50,28.2,56.1
2004/8/17 2:00,28.2,56.3
2004/8/17 2:10,28.2,56.3
2004/8/17 2:20,28.2,56.4
2004/8/17 2:30,28.2,56.4
2004/8/17 2:40,28.2,56.4
2004/8/17 2:50,28.1,56.5
2004/8/17 3:00,28.1,56.6
2004/8/17 3:10,28.1,56.7
2004/8/17 3:20,28.1,56.8
2004/8/17 3:30,28.1,56.9
2004/8/17 3:40,28.1,56.9
2004/8/17 3:50,28.1,57
2004/8/17 4:00,28.1,57
2004/8/17 4:10,28.1,57.1
2004/8/17 4:20,28.1,57.1
2004/8/17 4:30,28.1,57.1
2004/8/17 4:40,28.1,57.2
2004/8/17 4:50,28.1,57.3
2004/8/17 5:00,28.1,57.3
2004/8/17 5:10,28.1,57.4
2004/8/17 5:20,28.1,57.4
2004/8/17 5:30,28,57.6
2004/8/17 5:40,28,57.6
2004/8/17 5:50,28,57.9
2004/8/17 6:00,28,57.9
2004/8/17 6:10,28,57.9
2004/8/17 6:20,28,58.2
2004/8/17 6:30,28,58.8
2004/8/17 6:40,28,58.8
2004/8/17 6:50,28.1,59.1
2004/8/17 7:00,28.1,58.9
2004/8/17 7:10,28.1,59.5
2004/8/17 7:20,28.1,59.8
2004/8/17 7:30,28.1,59.6
2004/8/17 7:40,28.1,59.3
2004/8/17 7:50,28.1,59.1
2004/8/17 8:00,28.1,58.4
2004/8/17 8:10,28.1,58.5
2004/8/17 8:20,28.2,58.6
2004/8/17 8:30,28.2,58.6
2004/8/17 8:40,28.2,58.6
2004/8/17 8:50,28.3,58.6
2004/8/17 9:00,28.3,58.6
2004/8/17 9:10,28.3,58.7
2004/8/17 9:20,28.3,58.9
2004/8/17 9:30,28.3,59.1
2004/8/17 9:40,28.4,59.1
2004/8/17 9:50,28.4,59
2004/8/17 10:00,28.4,59.1
2004/8/17 10:10,28.4,59.1
2004/8/17 10:20,28.4,59.1
2004/8/17 10:30,28.5,59.1
2004/8/17 10:40,28.5,59.3
2004/8/17 10:50,28.6,59.3
2004/8/17 11:00,28.6,59.4
2004/8/17 11:10,28.6,59.8
2004/8/17 11:20,28.7,59.9
2004/8/17 11:30,28.8,60.2
2004/8/17 11:40,28.9,60.6
2004/8/17 11:50,28.9,60.6
2004/8/17 12:00,29,60.9
2004/8/17 12:10,29.1,61.2
2004/8/17 12:20,29.1,61.4
2004/8/17 12:30,29.1,61.3
2004/8/17 12:40,29.2,61.3
2004/8/17 12:50,29.2,61.2
2004/8/17 13:00,29.3,61.2
2004/8/17 13:10,29.3,61.2
2004/8/17 13:20,29.3,61.2
2004/8/17 13:30,29.4,61.3
2004/8/17 13:40,29.4,61.1
2004/8/17 13:50,29.4,61.1
2004/8/17 14:00,29.5,61.2
2004/8/17 14:10,29.5,61.1
2004/8/17 14:20,29.6,61.1
2004/8/17 14:30,29.6,61
2004/8/17 14:40,29.6,61.2
2004/8/17 14:50,29.7,61.3
2004/8/17 15:00,29.7,61.3
2004/8/17 15:10,29.7,61.3
2004/8/17 15:20,29.8,61.1
2004/8/17 15:30,29.8,61.1
2004/8/17 15:40,29.8,61.1
2004/8/17 15:50,29.8,61.1
2004/8/17 16:00,29.9,61.4
2004/8/17 16:10,29.9,61.7
2004/8/17 16:20,29.9,62.1
2004/8/17 16:30,29.9,62.1
2004/8/17 16:40,29.9,62.1
2004/8/17 16:50,30,61.9
2004/8/17 17:00,30,61.9
2004/8/17 17:10,30,61.8
2004/8/17 17:20,30,61.8
2004/8/17 17:30,30.1,61.7
2004/8/17 17:40,30.1,61.6
2004/8/17 17:50,30.1,61.6
2004/8/17 18:00,30.1,61.5
2004/8/17 18:10,30.1,61.6
2004/8/17 18:20,30.1,61.6
2004/8/17 18:30,30.1,61.6
2004/8/17 18:40,30.1,61.7
2004/8/17 18:50,30.1,61.6
2004/8/17 19:00,30.1,61.6
2004/8/17 19:10,30.1,61.8
2004/8/17 19:20,30.1,61.9
2004/8/17 19:30,30.1,61.8
2004/8/17 19:40,30.1,61.8
2004/8/17 19:50,30.2,61.9
2004/8/17 20:00,30.2,61.9
2004/8/17 20:10,30.2,61.9
2004/8/17 20:20,30.2,63.1
2004/8/17 20:30,30.2,63.6
2004/8/17 20:40,30.2,63.8
2004/8/17 20:50,30.2,64.4
2004/8/17 21:00,30.2,64.4
2004/8/17 21:10,30.1,64.3
2004/8/17 21:20,30.1,64
2004/8/17 21:30,30.1,63.9
2004/8/17 21:40,30.1,63.6
2004/8/17 21:50,30,63.4
2004/8/17 22:00,30,63.3
2004/8/17 22:10,29.9,63.2
2004/8/17 22:20,29.9,63.1
2004/8/17 22:30,29.9,63.1
2004/8/17 22:40,29.9,63
2004/8/17 22:50,29.8,63.1
2004/8/17 23:00,29.8,63
2004/8/17 23:10,29.8,63.1
2004/8/17 23:20,29.8,63.2
2004/8/17 23:30,29.7,63.3
2004/8/17 23:40,29.7,63.3
2004/8/17 23:50,29.7,63.2
2004/8/18 0:00,29.6,63.3
2004/8/18 0:10,29.6,63.3
2004/8/18 0:20,29.6,63.4
2004/8/18 0:30,29.6,63.4
2004/8/18 0:40,29.5,63.4
2004/8/18 0:50,29.5,63.6
2004/8/18 1:00,29.5,63.6
2004/8/18 1:10,29.4,63.6
2004/8/18 1:20,29.4,63.8
2004/8/18 1:30,29.4,63.9
2004/8/18 1:40,29.4,64.1
2004/8/18 1:50,29.4,64.1
2004/8/18 2:00,29.3,64.3
2004/8/18 2:10,29.3,64.1
2004/8/18 2:20,29.3,64.3
2004/8/18 2:30,29.3,64.3
2004/8/18 2:40,29.3,64.4
2004/8/18 2:50,29.3,64.4
2004/8/18 3:00,29.3,64.4
2004/8/18 3:10,29.2,64.6
2004/8/18 3:20,29.2,64.9
2004/8/18 3:30,29.2,64.9
2004/8/18 3:40,29.2,64.9
2004/8/18 3:50,29.1,64.9
2004/8/18 4:00,29.1,65.1
2004/8/18 4:10,29.1,64.9
2004/8/18 4:20,29.1,65.2
2004/8/18 4:30,29.1,65.1
2004/8/18 4:40,29.1,65.1
