日付,気温,相対湿度,気圧,降水量,降雪量,風速,風向,全天日射量,大気透過率,雲量
y/m/d HH:MM,℃,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2023/12/4 0:00,3.9,87,,0,,,,,0.00E+00,
2023/12/4 1:00,3.8,84,,0,,,,,0.00E+00,
2023/12/4 2:00,3.3,84,,0,,,,,0.00E+00,
2023/12/4 3:00,2.1,90,,0,,,,,0.00E+00,
2023/12/4 4:00,1.2,92,,0,,,,,0.00E+00,
2023/12/4 5:00,0.2,94,,0,,,,,0.00E+00,
2023/12/4 6:00,-0.2,95,,0,,,,,0.00E+00,
2023/12/4 7:00,-0.1,94,,0,,,,,0.00E+00,
2023/12/4 8:00,2.8,85,,0,,,,,0.00E+00,
2023/12/4 9:00,5.7,70,,0,,,,,0.00E+00,
2023/12/4 10:00,8.2,57,,0,,,,,0.00E+00,
2023/12/4 11:00,10.2,48,,0,,,,,0.00E+00,
2023/12/4 12:00,11.8,43,,0,,,,,0.00E+00,
2023/12/4 13:00,12.3,42,,0,,,,,0.00E+00,
2023/12/4 14:00,12.8,38,,0,,,,,0.00E+00,
2023/12/4 15:00,12.4,39,,0.5,,,,,0.00E+00,
2023/12/4 16:00,11.9,44,,0,,,,,0.00E+00,
2023/12/4 17:00,9.8,52,,0,,,,,0.00E+00,
2023/12/4 18:00,6.7,70,,1,,,,,0.00E+00,
2023/12/4 19:00,5.7,76,,0,,,,,0.00E+00,
2023/12/4 20:00,4.9,78,,0,,,,,0.00E+00,
2023/12/4 21:00,3.8,83,,0,,,,,0.00E+00,
2023/12/4 22:00,3.4,84,,0,,,,,0.00E+00,
2023/12/4 23:00,3.1,85,,0,,,,,0.00E+00,
2023/12/5 0:00,3.1,85,,0,,,,,0.00E+00,
2023/12/5 1:00,3.6,81,,0,,,,,0.00E+00,
2023/12/5 2:00,2.7,85,,0,,,,,0.00E+00,
2023/12/5 3:00,2.5,88,,0,,,,,0.00E+00,
2023/12/5 4:00,3.2,86,,0,,,,,0.00E+00,
2023/12/5 5:00,3.8,83,,0,,,,,0.00E+00,
2023/12/5 6:00,3.6,87,,0,,,,,0.00E+00,
2023/12/5 7:00,3.8,85,,0,,,,,0.00E+00,
2023/12/5 8:00,4.3,84,,0,,,,,0.00E+00,
2023/12/5 9:00,5.4,83,,0,,,,,0.00E+00,
2023/12/5 10:00,6.4,80,,0,,,,,0.00E+00,
2023/12/5 11:00,7,71,,0.5,,,,,0.00E+00,
2023/12/5 12:00,7.5,71,,0,,,,,0.00E+00,
2023/12/5 13:00,8.3,70,,0,,,,,0.00E+00,
2023/12/5 14:00,8.6,70,,0,,,,,0.00E+00,
2023/12/5 15:00,8.6,71,,3.5,,,,,0.00E+00,
2023/12/5 16:00,8,78,,2,,,,,0.00E+00,
2023/12/5 17:00,7.4,84,,5,,,,,0.00E+00,
2023/12/5 18:00,7.5,86,,1.5,,,,,0.00E+00,
2023/12/5 19:00,7.3,88,,0,,,,,0.00E+00,
2023/12/5 20:00,7.4,87,,0,,,,,0.00E+00,
2023/12/5 21:00,7.1,88,,1,,,,,0.00E+00,
2023/12/5 22:00,7.2,86,,4,,,,,0.00E+00,
2023/12/5 23:00,6.9,87,,1.5,,,,,0.00E+00,
2023/12/6 0:00,6.1,88,,4,,,,,0.00E+00,
2023/12/6 1:00,6.1,86,,4,,,,,0.00E+00,
2023/12/6 2:00,6,90,,13,,,,,0.00E+00,
2023/12/6 3:00,5.6,88,,9.5,,,,,0.00E+00,
2023/12/6 4:00,5.8,88,,28.5,,,,,0.00E+00,
2023/12/6 5:00,4.8,92,,5,,,,,0.00E+00,
2023/12/6 6:00,4.5,89,,0,,,,,0.00E+00,
2023/12/6 7:00,3.2,91,,0.5,,,,,0.00E+00,
2023/12/6 8:00,5.6,83,,0,,,,,0.00E+00,
2023/12/6 9:00,10,57,,0,,,,,0.00E+00,
2023/12/6 10:00,11.5,51,,0,,,,,0.00E+00,
2023/12/6 11:00,13.7,44,,0,,,,,0.00E+00,
2023/12/6 12:00,15.2,38,,3.5,,,,,0.00E+00,
2023/12/6 13:00,16.4,34,,0,,,,,0.00E+00,
2023/12/6 14:00,17,35,,0,,,,,0.00E+00,
2023/12/6 15:00,17.1,38,,0,,,,,0.00E+00,
2023/12/6 16:00,14.9,49,,0,,,,,0.00E+00,
2023/12/6 17:00,11.6,66,,0,,,,,0.00E+00,
2023/12/6 18:00,10,73,,0,,,,,0.00E+00,
2023/12/6 19:00,8.9,77,,0,,,,,0.00E+00,
2023/12/6 20:00,9,75,,0,,,,,0.00E+00,
2023/12/6 21:00,9.2,74,,0,,,,,0.00E+00,
2023/12/6 22:00,9.3,73,,0,,,,,0.00E+00,
2023/12/6 23:00,8.7,79,,0,,,,,0.00E+00,
2023/12/7 0:00,8.8,81,,0,,,,,0.00E+00,
2023/12/7 1:00,8,86,,0,,,,,0.00E+00,
2023/12/7 2:00,8.2,85,,0,,,,,0.00E+00,
2023/12/7 3:00,8.6,83,,0,,,,,0.00E+00,
2023/12/7 4:00,8.3,86,,0,,,,,0.00E+00,
2023/12/7 5:00,7.4,90,,0,,,,,0.00E+00,
2023/12/7 6:00,6.6,92,,0,,,,,0.00E+00,
2023/12/7 7:00,8.1,87,,0,,,,,0.00E+00,
2023/12/7 8:00,9.4,83,,0,,,,,0.00E+00,
2023/12/7 9:00,12.6,71,,0,,,,,0.00E+00,
2023/12/7 10:00,15.3,56,,0,,,,,0.00E+00,
2023/12/7 11:00,14.7,56,,0,,,,,0.00E+00,
2023/12/7 12:00,16.1,48,,0,,,,,0.00E+00,
2023/12/7 13:00,14.1,48,,0,,,,,0.00E+00,
2023/12/7 14:00,13.6,45,,0,,,,,0.00E+00,
2023/12/7 15:00,13.6,42,,0,,,,,0.00E+00,
2023/12/7 16:00,12,47,,0,,,,,0.00E+00,
2023/12/7 17:00,10.9,48,,0,,,,,0.00E+00,
2023/12/7 18:00,9.9,54,,0,,,,,0.00E+00,
2023/12/7 19:00,9.5,55,,0,,,,,0.00E+00,
2023/12/7 20:00,9.1,53,,0,,,,,0.00E+00,
2023/12/7 21:00,8.6,53,,0,,,,,0.00E+00,
2023/12/7 22:00,8.5,55,,0,,,,,0.00E+00,
2023/12/7 23:00,8,57,,0,,,,,0.00E+00,
2023/12/8 0:00,7.4,61,,0,,,,,0.00E+00,
2023/12/8 1:00,6.8,63,,0,,,,,0.00E+00,
2023/12/8 2:00,6,67,,0,,,,,0.00E+00,
2023/12/8 3:00,5.9,68,,0,,,,,0.00E+00,
2023/12/8 4:00,4.9,73,,0,,,,,0.00E+00,
2023/12/8 5:00,5.2,69,,0,,,,,0.00E+00,
2023/12/8 6:00,3.5,78,,0,,,,,0.00E+00,
2023/12/8 7:00,2.5,84,,0,,,,,0.00E+00,
2023/12/8 8:00,5.6,71,,0,,,,,0.00E+00,
2023/12/8 9:00,8.3,62,,0,,,,,0.00E+00,
2023/12/8 10:00,10.8,53,,0,,,,,0.00E+00,
2023/12/8 11:00,12.3,49,,0,,,,,0.00E+00,
2023/12/8 12:00,13.6,45,,0,,,,,0.00E+00,
2023/12/8 13:00,14.5,42,,0,,,,,0.00E+00,
2023/12/8 14:00,14.9,39,,0,,,,,0.00E+00,
2023/12/8 15:00,15.3,39,,0,,,,,0.00E+00,
2023/12/8 16:00,14.2,41,,0,,,,,0.00E+00,
2023/12/8 17:00,10.4,64,,0,,,,,0.00E+00,
2023/12/8 18:00,8,74,,0,,,,,0.00E+00,
2023/12/8 19:00,7.6,76,,0,,,,,0.00E+00,
2023/12/8 20:00,6.4,79,,0,,,,,0.00E+00,
2023/12/8 21:00,5.9,82,,0,,,,,0.00E+00,
2023/12/8 22:00,6.1,78,,0,,,,,0.00E+00,
2023/12/8 23:00,4.9,83,,0,,,,,0.00E+00,
2023/12/9 0:00,4.6,84,,0,,,,,0.00E+00,
2023/12/9 1:00,4.4,85,,0,,,,,0.00E+00,
2023/12/9 2:00,4.5,84,,0,,,,,0.00E+00,
2023/12/9 3:00,1.8,90,,0,,,,,0.00E+00,
2023/12/9 4:00,3.9,87,,0,,,,,0.00E+00,
2023/12/9 5:00,2.2,91,,0,,,,,0.00E+00,
2023/12/9 6:00,2.5,93,,0,,,,,0.00E+00,
2023/12/9 7:00,1.3,96,,0,,,,,0.00E+00,
2023/12/9 8:00,4.3,87,,0,,,,,0.00E+00,
2023/12/9 9:00,7.6,75,,0,,,,,0.00E+00,
2023/12/9 10:00,10.2,63,,0,,,,,0.00E+00,
2023/12/9 11:00,12.9,53,,0,,,,,0.00E+00,
2023/12/9 12:00,15.3,45,,0,,,,,0.00E+00,
2023/12/9 13:00,17.2,42,,0,,,,,0.00E+00,
2023/12/9 14:00,17.4,44,,0,,,,,0.00E+00,
2023/12/9 15:00,16.8,50,,0,,,,,0.00E+00,
2023/12/9 16:00,15.4,54,,0,,,,,0.00E+00,
2023/12/9 17:00,13.2,63,,0,,,,,0.00E+00,
2023/12/9 18:00,11,77,,0,,,,,0.00E+00,
2023/12/9 19:00,9.5,84,,0,,,,,0.00E+00,
2023/12/9 20:00,8.7,87,,0,,,,,0.00E+00,
2023/12/9 21:00,8.4,88,,0,,,,,0.00E+00,
2023/12/9 22:00,7.8,90,,0,,,,,0.00E+00,
2023/12/9 23:00,6.9,93,,0,,,,,0.00E+00,
2023/12/10 0:00,7.1,93,,0,,,,,0.00E+00,
2023/12/10 1:00,6.4,95,,0,,,,,0.00E+00,
2023/12/10 2:00,5.3,97,,0,,,,,0.00E+00,
2023/12/10 3:00,4.8,97,,0,,,,,0.00E+00,
2023/12/10 4:00,4.5,97,,0,,,,,0.00E+00,
2023/12/10 5:00,3.9,97,,0,,,,,0.00E+00,
2023/12/10 6:00,4,97,,0,,,,,0.00E+00,
2023/12/10 7:00,3.9,97,,0,,,,,0.00E+00,
2023/12/10 8:00,6.1,93,,0,,,,,0.00E+00,
2023/12/10 9:00,9.5,82,,0,,,,,0.00E+00,
2023/12/10 10:00,13.1,65,,0,,,,,0.00E+00,
2023/12/10 11:00,15.5,54,,0,,,,,0.00E+00,
2023/12/10 12:00,17.4,52,,0,,,,,0.00E+00,
2023/12/10 13:00,18.6,49,,0,,,,,0.00E+00,
2023/12/10 14:00,19.3,48,,0,,,,,0.00E+00,
2023/12/10 15:00,19.6,48,,0,,,,,0.00E+00,
2023/12/10 16:00,18.9,50,,0,,,,,0.00E+00,
2023/12/10 17:00,14.2,72,,0,,,,,0.00E+00,
2023/12/10 18:00,12.7,80,,0,,,,,0.00E+00,
2023/12/10 19:00,10.7,87,,0,,,,,0.00E+00,
2023/12/10 20:00,9.9,90,,0,,,,,0.00E+00,
2023/12/10 21:00,9.2,93,,0,,,,,0.00E+00,
2023/12/10 22:00,8.9,94,,0,,,,,0.00E+00,
2023/12/10 23:00,9,94,,2,,,,,0.00E+00,
2023/12/11 0:00,7.1,95,,0.5,,,,,0.00E+00,
2023/12/11 1:00,8.4,94,,0,,,,,0.00E+00,
2023/12/11 2:00,8.2,95,,0,,,,,0.00E+00,
2023/12/11 3:00,7,96,,0,,,,,0.00E+00,
2023/12/11 4:00,7,95,,1,,,,,0.00E+00,
2023/12/11 5:00,8,94,,4,,,,,0.00E+00,
2023/12/11 6:00,7.9,95,,3.5,,,,,0.00E+00,
2023/12/11 7:00,7.8,94,,5,,,,,0.00E+00,
2023/12/11 8:00,8.1,94,,3.5,,,,,0.00E+00,
2023/12/11 9:00,12,79,,0.5,,,,,0.00E+00,
2023/12/11 10:00,13.7,70,,0,,,,,0.00E+00,
2023/12/11 11:00,15.3,60,,0,,,,,0.00E+00,
2023/12/11 12:00,16.7,53,,0,,,,,0.00E+00,
2023/12/11 13:00,17.5,54,,0,,,,,0.00E+00,
2023/12/11 14:00,17.9,56,,0,,,,,0.00E+00,
2023/12/11 15:00,17.9,62,,0,,,,,0.00E+00,
2023/12/11 16:00,16.1,67,,0,,,,,0.00E+00,
2023/12/11 17:00,14.7,74,,0,,,,,0.00E+00,
2023/12/11 18:00,14.8,72,,0,,,,,0.00E+00,
2023/12/11 19:00,14.5,74,,0,,,,,0.00E+00,
2023/12/11 20:00,15.1,69,,0,,,,,0.00E+00,
2023/12/11 21:00,13.5,84,,0,,,,,0.00E+00,
2023/12/11 22:00,12.5,90,,0,,,,,0.00E+00,
2023/12/11 23:00,12.8,85,,0,,,,,0.00E+00,
2023/12/12 0:00,12.4,91,,0,,,,,0.00E+00,
2023/12/12 1:00,12.9,92,,0,,,,,0.00E+00,
2023/12/12 2:00,13.6,91,,0,,,,,0.00E+00,
2023/12/12 3:00,14.2,90,,0,,,,,0.00E+00,
2023/12/12 4:00,13.8,95,,0,,,,,0.00E+00,
2023/12/12 5:00,14.8,93,,0,,,,,0.00E+00,
2023/12/12 6:00,14.2,97,,0,,,,,0.00E+00,
2023/12/12 7:00,13.5,98,,0,,,,,0.00E+00,
2023/12/12 8:00,13.7,97,,0,,,,,0.00E+00,
2023/12/12 9:00,13.9,96,,0,,,,,0.00E+00,
2023/12/12 10:00,14.7,93,,0,,,,,0.00E+00,
2023/12/12 11:00,15.6,89,,0,,,,,0.00E+00,
2023/12/12 12:00,16.3,87,,0,,,,,0.00E+00,
2023/12/12 13:00,17.3,80,,0,,,,,0.00E+00,
2023/12/12 14:00,17.8,76,,0,,,,,0.00E+00,
2023/12/12 15:00,17.8,74,,0,,,,,0.00E+00,
2023/12/12 16:00,18.1,66,,0,,,,,0.00E+00,
2023/12/12 17:00,16.9,66,,0.5,,,,,0.00E+00,
2023/12/12 18:00,15.5,68,,4.5,,,,,0.00E+00,
2023/12/12 19:00,14.3,70,,0.5,,,,,0.00E+00,
2023/12/12 20:00,13.2,69,,0,,,,,0.00E+00,
2023/12/12 21:00,12.7,65,,0,,,,,0.00E+00,
2023/12/12 22:00,12.1,63,,1.5,,,,,0.00E+00,
2023/12/12 23:00,11.6,62,,0,,,,,0.00E+00,
2023/12/13 0:00,11.1,61,,0,,,,,0.00E+00,
2023/12/13 1:00,10.4,63,,0,,,,,0.00E+00,
2023/12/13 2:00,10.2,61,,0,,,,,0.00E+00,
2023/12/13 3:00,9.6,63,,0,,,,,0.00E+00,
2023/12/13 4:00,9.3,62,,0,,,,,0.00E+00,
2023/12/13 5:00,8.7,64,,0,,,,,0.00E+00,
2023/12/13 6:00,7.8,67,,0,,,,,0.00E+00,
2023/12/13 7:00,8,64,,0,,,,,0.00E+00,
2023/12/13 8:00,8.5,63,,0,,,,,0.00E+00,
2023/12/13 9:00,9.8,58,,0,,,,,0.00E+00,
2023/12/13 10:00,11.2,51,,0,,,,,0.00E+00,
2023/12/13 11:00,12,45,,0,,,,,0.00E+00,
2023/12/13 12:00,13,41,,0,,,,,0.00E+00,
2023/12/13 13:00,14,40,,0,,,,,0.00E+00,
2023/12/13 14:00,14.8,34,,0,,,,,0.00E+00,
2023/12/13 15:00,14.9,32,,0,,,,,0.00E+00,
2023/12/13 16:00,14.3,38,,0,,,,,0.00E+00,
2023/12/13 17:00,12.4,44,,0,,,,,0.00E+00,
2023/12/13 18:00,11.1,48,,0,,,,,0.00E+00,
2023/12/13 19:00,7.7,69,,0,,,,,0.00E+00,
2023/12/13 20:00,6.4,76,,0,,,,,0.00E+00,
2023/12/13 21:00,4.7,85,,0,,,,,0.00E+00,
2023/12/13 22:00,4.6,86,,0,,,,,0.00E+00,
2023/12/13 23:00,3.7,90,,0,,,,,0.00E+00,
2023/12/14 0:00,3.9,89,,0,,,,,0.00E+00,
2023/12/14 1:00,3.4,92,,0,,,,,0.00E+00,
2023/12/14 2:00,3.9,91,,0,,,,,0.00E+00,
2023/12/14 3:00,3.7,93,,0,,,,,0.00E+00,
2023/12/14 4:00,2.2,95,,0,,,,,0.00E+00,
2023/12/14 5:00,1.8,93,,0,,,,,0.00E+00,
2023/12/14 6:00,3.1,93,,0,,,,,0.00E+00,
2023/12/14 7:00,2.1,95,,0,,,,,0.00E+00,
2023/12/14 8:00,4.6,91,,0,,,,,0.00E+00,
2023/12/14 9:00,8.4,79,,0,,,,,0.00E+00,
2023/12/14 10:00,10,68,,0,,,,,0.00E+00,
2023/12/14 11:00,11.9,64,,0,,,,,0.00E+00,
2023/12/14 12:00,14.1,57,,0,,,,,0.00E+00,
2023/12/14 13:00,14.8,54,,0,,,,,0.00E+00,
2023/12/14 14:00,16.7,42,,0,,,,,0.00E+00,
2023/12/14 15:00,16.4,40,,0,,,,,0.00E+00,
2023/12/14 16:00,15.8,36,,0,,,,,0.00E+00,
2023/12/14 17:00,11.7,71,,0,,,,,0.00E+00,
2023/12/14 18:00,10.4,75,,0,,,,,0.00E+00,
2023/12/14 19:00,10.2,77,,0,,,,,0.00E+00,
2023/12/14 20:00,10.2,75,,0,,,,,0.00E+00,
2023/12/14 21:00,9.9,80,,0,,,,,0.00E+00,
2023/12/14 22:00,10,78,,0,,,,,0.00E+00,
2023/12/14 23:00,9.8,79,,0,,,,,0.00E+00,
2023/12/15 0:00,9.9,82,,0,,,,,0.00E+00,
2023/12/15 1:00,9.5,88,,0,,,,,0.00E+00,
2023/12/15 2:00,9.2,93,,0,,,,,0.00E+00,
2023/12/15 3:00,9.5,92,,0,,,,,0.00E+00,
2023/12/15 4:00,9.6,95,,0,,,,,0.00E+00,
2023/12/15 5:00,9.5,97,,0,,,,,0.00E+00,
2023/12/15 6:00,9.3,96,,0,,,,,0.00E+00,
2023/12/15 7:00,9.2,97,,0,,,,,0.00E+00,
2023/12/15 8:00,9.2,96,,0,,,,,0.00E+00,
2023/12/15 9:00,9.1,97,,0,,,,,0.00E+00,
2023/12/15 10:00,9.7,95,,0,,,,,0.00E+00,
2023/12/15 11:00,11,94,,0,,,,,0.00E+00,
2023/12/15 12:00,11.1,92,,0,,,,,0.00E+00,
2023/12/15 13:00,11.4,92,,0,,,,,0.00E+00,
2023/12/15 14:00,11.8,93,,0,,,,,0.00E+00,
2023/12/15 15:00,13,93,,0,,,,,0.00E+00,
2023/12/15 16:00,13.3,92,,0,,,,,0.00E+00,
2023/12/15 17:00,12.7,93,,0,,,,,0.00E+00,
2023/12/15 18:00,12.5,95,,0,,,,,0.00E+00,
2023/12/15 19:00,13.1,95,,0,,,,,0.00E+00,
2023/12/15 20:00,12.9,94,,0,,,,,0.00E+00,
2023/12/15 21:00,12.7,94,,0,,,,,0.00E+00,
2023/12/15 22:00,12.6,97,,0,,,,,0.00E+00,
2023/12/15 23:00,12.8,96,,0,,,,,0.00E+00,
2023/12/16 0:00,12.9,96,,0,,,,,0.00E+00,
2023/12/16 1:00,13.8,96,,0,,,,,0.00E+00,
2023/12/16 2:00,13.2,96,,0,,,,,0.00E+00,
2023/12/16 3:00,12.9,97,,0,,,,,0.00E+00,
2023/12/16 4:00,12.9,99,,0,,,,,0.00E+00,
2023/12/16 5:00,13.1,99,,0,,,,,0.00E+00,
2023/12/16 6:00,13.4,98,,0,,,,,0.00E+00,
2023/12/16 7:00,13.9,98,,0,,,,,0.00E+00,
2023/12/16 8:00,14.1,98,,0,,,,,0.00E+00,
2023/12/16 9:00,14.1,98,,0,,,,,0.00E+00,
2023/12/16 10:00,14.8,97,,0,,,,,0.00E+00,
2023/12/16 11:00,16.8,91,,0,,,,,0.00E+00,
2023/12/16 12:00,18,79,,0,,,,,0.00E+00,
2023/12/16 13:00,17.4,79,,0,,,,,0.00E+00,
2023/12/16 14:00,16.5,82,,0,,,,,0.00E+00,
2023/12/16 15:00,15.5,93,,0,,,,,0.00E+00,
2023/12/16 16:00,15,94,,0,,,,,0.00E+00,
2023/12/16 17:00,13.7,94,,0,,,,,0.00E+00,
2023/12/16 18:00,14,88,,0,,,,,0.00E+00,
2023/12/16 19:00,13.8,80,,0,,,,,0.00E+00,
2023/12/16 20:00,13.7,78,,0,,,,,0.00E+00,
2023/12/16 21:00,13.8,70,,0,,,,,0.00E+00,
2023/12/16 22:00,13.4,63,,0,,,,,0.00E+00,
2023/12/16 23:00,12.9,58,,0,,,,,0.00E+00,
2023/12/17 0:00,11.5,68,,0,,,,,0.00E+00,
2023/12/17 1:00,10.4,66,,0,,,,,0.00E+00,
2023/12/17 2:00,8.8,65,,0,,,,,0.00E+00,
2023/12/17 3:00,8.3,66,,0,,,,,0.00E+00,
2023/12/17 4:00,7.3,58,,0,,,,,0.00E+00,
2023/12/17 5:00,6.4,57,,0,,,,,0.00E+00,
2023/12/17 6:00,5.8,55,,0,,,,,0.00E+00,
2023/12/17 7:00,5,59,,0,,,,,0.00E+00,
2023/12/17 8:00,5.5,53,,0,,,,,0.00E+00,
2023/12/17 9:00,6,51,,0,,,,,0.00E+00,
2023/12/17 10:00,6.1,46,,0,,,,,0.00E+00,
2023/12/17 11:00,6.1,44,,0,,,,,0.00E+00,
2023/12/17 12:00,6.1,41,,0,,,,,0.00E+00,
2023/12/17 13:00,7.1,42,,0,,,,,0.00E+00,
2023/12/17 14:00,6.5,42,,0,,,,,0.00E+00,
2023/12/17 15:00,6.5,42,,0,,,,,0.00E+00,
2023/12/17 16:00,5.4,46,,0,,,,,0.00E+00,
2023/12/17 17:00,4.4,55,,0,,,,,0.00E+00,
2023/12/17 18:00,3.9,66,,0,,,,,0.00E+00,
2023/12/17 19:00,3.3,72,,0,,,,,0.00E+00,
2023/12/17 20:00,3.2,71,,0,,,,,0.00E+00,
2023/12/17 21:00,2.8,74,,0,,,,,0.00E+00,
2023/12/17 22:00,3.3,68,,0,,,,,0.00E+00,
2023/12/17 23:00,2.7,79,,0,,,,,0.00E+00,
2023/12/18 0:00,2.8,78,,0,,,,,0.00E+00,
2023/12/18 1:00,2.6,80,,0,,,,,0.00E+00,
2023/12/18 2:00,2.6,82,,0,,,,,0.00E+00,
2023/12/18 3:00,2.7,81,,0,,,,,0.00E+00,
2023/12/18 4:00,2.3,83,,0,,,,,0.00E+00,
2023/12/18 5:00,2.1,87,,0,,,,,0.00E+00,
2023/12/18 6:00,2,88,,0,,,,,0.00E+00,
2023/12/18 7:00,2.3,86,,0,,,,,0.00E+00,
2023/12/18 8:00,2.5,86,,0,,,,,0.00E+00,
2023/12/18 9:00,3.2,80,,0,,,,,0.00E+00,
2023/12/18 10:00,4.4,73,,0,,,,,0.00E+00,
2023/12/18 11:00,5.5,66,,0,,,,,0.00E+00,
2023/12/18 12:00,6.9,53,,0,,,,,0.00E+00,
2023/12/18 13:00,6.9,54,,0,,,,,0.00E+00,
2023/12/18 14:00,6.8,58,,0,,,,,0.00E+00,
2023/12/18 15:00,7.1,55,,0,,,,,0.00E+00,
2023/12/18 16:00,6.8,58,,0,,,,,0.00E+00,
2023/12/18 17:00,6.3,59,,0,,,,,0.00E+00,
2023/12/18 18:00,5.9,62,,0,,,,,0.00E+00,
2023/12/18 19:00,5.6,63,,0,,,,,0.00E+00,
2023/12/18 20:00,5.2,63,,0,,,,,0.00E+00,
2023/12/18 21:00,3.7,71,,0,,,,,0.00E+00,
2023/12/18 22:00,4.2,71,,0,,,,,0.00E+00,
2023/12/18 23:00,1.8,85,,0,,,,,0.00E+00,
2023/12/19 0:00,3.3,79,,0,,,,,0.00E+00,
2023/12/19 1:00,3.9,77,,0,,,,,0.00E+00,
2023/12/19 2:00,3.3,78,,0,,,,,0.00E+00,
2023/12/19 3:00,3.6,73,,0,,,,,0.00E+00,
2023/12/19 4:00,3.7,71,,0,,,,,0.00E+00,
2023/12/19 5:00,3.5,72,,0,,,,,0.00E+00,
2023/12/19 6:00,3.5,75,,0.5,,,,,0.00E+00,
2023/12/19 7:00,3.6,74,,0,,,,,0.00E+00,
2023/12/19 8:00,5,67,,0,,,,,0.00E+00,
2023/12/19 9:00,5.9,59,,0,,,,,0.00E+00,
2023/12/19 10:00,6.9,58,,1.5,,,,,0.00E+00,
2023/12/19 11:00,8.4,55,,0,,,,,0.00E+00,
2023/12/19 12:00,8.7,54,,0,,,,,0.00E+00,
2023/12/19 13:00,9.8,53,,0,,,,,0.00E+00,
2023/12/19 14:00,10.1,53,,0,,,,,0.00E+00,
2023/12/19 15:00,9.7,54,,0,,,,,0.00E+00,
2023/12/19 16:00,9.3,53,,0,,,,,0.00E+00,
2023/12/19 17:00,8.9,52,,1.5,,,,,0.00E+00,
2023/12/19 18:00,8.4,58,,3.5,,,,,0.00E+00,
2023/12/19 19:00,8,64,,0,,,,,0.00E+00,
2023/12/19 20:00,7.9,62,,0,,,,,0.00E+00,
2023/12/19 21:00,7.9,58,,0,,,,,0.00E+00,
2023/12/19 22:00,7.3,69,,0,,,,,0.00E+00,
2023/12/19 23:00,7.1,75,,0,,,,,0.00E+00,
2023/12/20 0:00,7.1,74,,0,,,,,0.00E+00,
2023/12/20 1:00,6.9,71,,0,,,,,0.00E+00,
2023/12/20 2:00,6.5,73,,0,,,,,0.00E+00,
2023/12/20 3:00,5.8,75,,0,,,,,0.00E+00,
2023/12/20 4:00,5.8,79,,0,,,,,0.00E+00,
2023/12/20 5:00,5.4,82,,0,,,,,0.00E+00,
2023/12/20 6:00,5.3,79,,0,,,,,0.00E+00,
2023/12/20 7:00,5.5,75,,0,,,,,0.00E+00,
2023/12/20 8:00,5.3,79,,0,,,,,0.00E+00,
2023/12/20 9:00,6.3,74,,0,,,,,0.00E+00,
2023/12/20 10:00,8.2,67,,0,,,,,0.00E+00,
2023/12/20 11:00,10,60,,0,,,,,0.00E+00,
2023/12/20 12:00,9.9,56,,0,,,,,0.00E+00,
2023/12/20 13:00,11.1,48,,0,,,,,0.00E+00,
2023/12/20 14:00,10.8,45,,0,,,,,0.00E+00,
2023/12/20 15:00,10.4,47,,0,,,,,0.00E+00,
2023/12/20 16:00,9.6,50,,0,,,,,0.00E+00,
2023/12/20 17:00,8.5,56,,0.5,,,,,0.00E+00,
2023/12/20 18:00,7.9,59,,0,,,,,0.00E+00,
2023/12/20 19:00,7.3,64,,0,,,,,0.00E+00,
2023/12/20 20:00,6.9,66,,0,,,,,0.00E+00,
2023/12/20 21:00,5,76,,0,,,,,0.00E+00,
2023/12/20 22:00,3.9,83,,0,,,,,0.00E+00,
2023/12/20 23:00,2.9,86,,0,,,,,0.00E+00,
2023/12/21 0:00,2.3,90,,0,,,,,0.00E+00,
2023/12/21 1:00,6.5,50,,0,,,,,0.00E+00,
2023/12/21 2:00,5.5,54,,0,,,,,0.00E+00,
2023/12/21 3:00,2.3,75,,0,,,,,0.00E+00,
2023/12/21 4:00,3.9,60,,0,,,,,0.00E+00,
2023/12/21 5:00,3.8,56,,0,,,,,0.00E+00,
2023/12/21 6:00,2.5,65,,0,,,,,0.00E+00,
2023/12/21 7:00,1.6,73,,0,,,,,0.00E+00,
2023/12/21 8:00,5,51,,0,,,,,0.00E+00,
2023/12/21 9:00,5.8,45,,0,,,,,0.00E+00,
2023/12/21 10:00,5.7,38,,0,,,,,0.00E+00,
2023/12/21 11:00,6.6,39,,0,,,,,0.00E+00,
2023/12/21 12:00,6.4,38,,0,,,,,0.00E+00,
2023/12/21 13:00,6.7,34,,0,,,,,0.00E+00,
2023/12/21 14:00,6.6,35,,0,,,,,0.00E+00,
2023/12/21 15:00,6.3,36,,0,,,,,0.00E+00,
2023/12/21 16:00,5.2,38,,0,,,,,0.00E+00,
2023/12/21 17:00,4.7,38,,0,,,,,0.00E+00,
2023/12/21 18:00,4.2,41,,0,,,,,0.00E+00,
2023/12/21 19:00,3.5,39,,0,,,,,0.00E+00,
2023/12/21 20:00,2.8,41,,0,,,,,0.00E+00,
2023/12/21 21:00,2.1,42,,0,,,,,0.00E+00,
2023/12/21 22:00,1.9,39,,0,,,,,0.00E+00,
2023/12/21 23:00,1.4,42,,0,,,,,0.00E+00,
2023/12/22 0:00,1.2,41,,0,,,,,0.00E+00,
2023/12/22 1:00,1.1,44,,0,,,,,0.00E+00,
