,climate,climate,climate,climate,wall1,wall1,wall1,wall1,wall2,wall2,wall2,wall2,wall3,wall3,wall3,wall3,wall4,wall4,wall4,wall4,wall5,wall5,wall5,wall5,wall6,wall6,wall6,wall6,wall7,wall7,wall7,wall7,wall8,wall8,wall8,wall8,wall9,wall9,wall9,wall9,wall10,wall10,wall10,wall10,wall11,wall11,wall11,wall11,wall12,wall12,wall12,wall12,wall13,wall13,wall13,wall13,wall14,wall14,wall14,wall14,wall15,wall15,wall15,wall15,wall16,wall16,wall16,wall16,indoor,indoor,indoor,indoor,
2022/04/01 01:30,19.155,0.84,0.01166,Error,16.974,0.861,0.0104,0.10214,16.315,0.567,0.00653,0.05135,15.63,0.566,0.00624,0.05131,14.969,0.566,0.00597,0.05131,14.343,0.565,0.00572,0.05131,13.76,0.564,0.0055,0.05131,13.228,0.564,0.00531,0.05131,12.75,0.563,0.00514,0.05131,12.332,0.563,0.00499,0.05131,11.973,0.562,0.00487,0.05131,11.676,0.562,0.00477,0.05131,11.438,0.562,0.00469,0.05131,11.261,0.561,0.00464,0.05131,11.141,0.561,0.0046,0.05131,11.079,0.561,0.00458,0.05131,11.072,0.57,0.00465,0.05223,11.197,0.588,0.00484,Error,
2022/04/01 01:40,19.105,0.84,0.01162,Error,16.973,0.87,0.0105,0.10454,16.359,0.568,0.00655,0.05135,15.716,0.566,0.00627,0.05131,15.093,0.566,0.00602,0.05131,14.499,0.565,0.00578,0.05131,13.943,0.564,0.00557,0.05131,13.43,0.564,0.00538,0.05131,12.967,0.563,0.00521,0.05131,12.557,0.563,0.00507,0.05131,12.203,0.563,0.00495,0.05131,11.906,0.562,0.00485,0.05131,11.668,0.562,0.00477,0.05131,11.487,0.562,0.00471,0.05131,11.365,0.562,0.00467,0.05131,11.3,0.561,0.00465,0.05131,11.292,0.571,0.00473,0.05233,11.412,0.588,0.00491,Error,
2022/04/01 01:50,19.055,0.84,0.01158,Error,16.967,0.877,0.01058,0.10668,16.392,0.568,0.00657,0.05136,15.787,0.567,0.0063,0.05131,15.198,0.566,0.00606,0.05131,14.635,0.565,0.00583,0.05131,14.104,0.565,0.00563,0.05131,13.612,0.564,0.00545,0.05131,13.165,0.564,0.00528,0.05131,12.767,0.563,0.00514,0.05131,12.42,0.563,0.00502,0.05131,12.128,0.562,0.00492,0.05131,11.891,0.562,0.00484,0.05131,11.711,0.562,0.00478,0.05131,11.589,0.562,0.00474,0.05131,11.523,0.562,0.00472,0.05131,11.515,0.572,0.00481,0.05242,11.63,0.589,0.00499,Error,
2022/04/01 02:00,19.005,0.84,0.01155,Error,16.958,0.883,0.01065,0.10859,16.417,0.568,0.00658,0.05136,15.846,0.567,0.00633,0.05131,15.289,0.566,0.0061,0.05131,14.754,0.565,0.00588,0.05131,14.248,0.565,0.00568,0.05131,13.777,0.564,0.00551,0.05131,13.347,0.564,0.00535,0.05131,12.962,0.563,0.00521,0.05131,12.625,0.563,0.00509,0.05131,12.34,0.563,0.00499,0.05131,12.108,0.562,0.00492,0.05131,11.931,0.562,0.00486,0.05131,11.81,0.562,0.00482,0.05131,11.745,0.562,0.00479,0.05131,11.737,0.573,0.00489,0.05252,11.848,0.59,0.00507,Error,
2022/04/01 02:10,19.0,0.837,0.0115,Error,16.951,0.888,0.01071,0.11028,16.439,0.568,0.00659,0.05137,15.898,0.567,0.00635,0.05131,15.37,0.566,0.00613,0.05131,14.861,0.566,0.00592,0.05131,14.379,0.565,0.00573,0.05131,13.929,0.564,0.00556,0.05131,13.516,0.564,0.00541,0.05131,13.145,0.564,0.00528,0.05131,12.82,0.563,0.00516,0.05131,12.543,0.563,0.00506,0.05131,12.318,0.563,0.00499,0.05131,12.145,0.562,0.00493,0.05131,12.026,0.562,0.00489,0.05131,11.963,0.562,0.00487,0.05131,11.955,0.575,0.00497,0.05261,12.063,0.59,0.00514,Error,
2022/04/01 02:20,19.0,0.834,0.01145,Error,16.946,0.893,0.01076,0.11177,16.461,0.568,0.0066,0.05138,15.946,0.567,0.00637,0.05131,15.444,0.566,0.00616,0.05131,14.959,0.566,0.00596,0.05131,14.499,0.565,0.00578,0.05131,14.069,0.565,0.00562,0.05131,13.674,0.564,0.00547,0.05131,13.317,0.564,0.00534,0.05131,13.004,0.563,0.00523,0.05131,12.737,0.563,0.00513,0.05131,12.519,0.563,0.00506,0.05131,12.352,0.563,0.005,0.05131,12.237,0.563,0.00496,0.05131,12.175,0.562,0.00494,0.05131,12.168,0.576,0.00505,0.0527,12.272,0.591,0.00522,Error,
2022/04/01 02:30,19.0,0.83,0.01141,Error,16.942,0.896,0.01081,0.11306,16.48,0.568,0.00661,0.05138,15.991,0.567,0.00639,0.05131,15.512,0.566,0.00619,0.05131,15.05,0.566,0.006,0.05131,14.611,0.565,0.00583,0.05131,14.2,0.565,0.00567,0.05131,13.822,0.564,0.00552,0.05131,13.48,0.564,0.0054,0.05131,13.18,0.564,0.00529,0.05131,12.923,0.563,0.0052,0.05131,12.713,0.563,0.00512,0.05131,12.552,0.563,0.00507,0.05131,12.441,0.563,0.00503,0.05131,12.381,0.563,0.00501,0.05131,12.374,0.577,0.00513,0.05279,12.476,0.591,0.0053,Error,
2022/04/01 02:40,19.0,0.827,0.01136,Error,16.938,0.9,0.01085,0.11418,16.499,0.568,0.00662,0.05139,16.032,0.567,0.00641,0.05131,15.576,0.566,0.00621,0.05131,15.136,0.566,0.00603,0.05131,14.717,0.565,0.00587,0.05131,14.324,0.565,0.00571,0.05131,13.962,0.565,0.00558,0.05131,13.635,0.564,0.00545,0.05131,13.347,0.564,0.00535,0.05131,13.1,0.564,0.00526,0.05131,12.899,0.563,0.00519,0.05131,12.744,0.563,0.00513,0.05131,12.637,0.563,0.0051,0.05131,12.58,0.563,0.00508,0.05131,12.573,0.578,0.00521,0.05288,12.673,0.592,0.00537,Error,
2022/04/01 02:50,19.0,0.824,0.01131,Error,16.935,0.902,0.01088,0.11513,16.517,0.568,0.00662,0.0514,16.071,0.567,0.00642,0.05131,15.636,0.566,0.00624,0.05131,15.216,0.566,0.00607,0.05131,14.816,0.565,0.00591,0.05131,14.441,0.565,0.00576,0.05131,14.095,0.565,0.00563,0.05131,13.782,0.564,0.00551,0.05131,13.506,0.564,0.00541,0.05131,13.27,0.564,0.00532,0.05131,13.077,0.564,0.00525,0.05131,12.928,0.563,0.0052,0.05131,12.826,0.563,0.00516,0.05131,12.772,0.563,0.00514,0.05131,12.765,0.579,0.00528,0.05297,12.863,0.592,0.00544,Error,
2022/04/01 03:00,19.0,0.82,0.01127,Error,16.933,0.905,0.0109,0.11592,16.534,0.568,0.00663,0.0514,16.109,0.567,0.00644,0.05131,15.693,0.566,0.00626,0.05131,15.292,0.566,0.0061,0.05131,14.91,0.566,0.00594,0.05131,14.552,0.565,0.0058,0.05131,14.221,0.565,0.00567,0.05131,13.922,0.564,0.00556,0.05131,13.658,0.564,0.00546,0.05131,13.432,0.564,0.00538,0.05131,13.247,0.564,0.00531,0.05131,13.105,0.564,0.00526,0.05131,13.007,0.563,0.00523,0.05131,12.955,0.563,0.00521,0.05131,12.95,0.58,0.00536,0.05305,13.045,0.593,0.00551,Error,
2022/04/01 03:10,18.88,0.82,0.01118,Error,16.902,0.906,0.0109,0.11655,16.535,0.568,0.00663,0.05141,16.137,0.567,0.00645,0.05131,15.745,0.567,0.00628,0.05131,15.363,0.566,0.00613,0.05131,14.999,0.566,0.00598,0.05131,14.657,0.565,0.00584,0.05131,14.341,0.565,0.00572,0.05131,14.055,0.565,0.00561,0.05131,13.803,0.564,0.00552,0.05131,13.587,0.564,0.00544,0.05131,13.41,0.564,0.00537,0.05131,13.274,0.564,0.00532,0.05131,13.181,0.564,0.00529,0.05131,13.132,0.564,0.00527,0.05131,13.126,0.581,0.00543,0.05313,13.218,0.593,0.00558,Error,
2022/04/01 03:20,18.747,0.82,0.01109,Error,16.852,0.908,0.01089,0.11701,16.516,0.568,0.00663,0.05142,16.149,0.567,0.00646,0.05131,15.782,0.567,0.0063,0.05131,15.424,0.566,0.00615,0.05131,15.08,0.566,0.00601,0.05131,14.755,0.565,0.00588,0.05131,14.455,0.565,0.00576,0.05131,14.182,0.565,0.00566,0.05131,13.941,0.564,0.00557,0.05131,13.735,0.564,0.00549,0.05131,13.566,0.564,0.00543,0.05131,13.436,0.564,0.00538,0.05131,13.347,0.564,0.00535,0.05131,13.3,0.564,0.00533,0.05131,13.295,0.582,0.0055,0.05321,13.383,0.594,0.00565,Error,
2022/04/01 03:30,18.613,0.82,0.01099,Error,16.796,0.909,0.01086,0.11732,16.489,0.568,0.00662,0.05143,16.149,0.567,0.00646,0.05131,15.809,0.567,0.00631,0.05131,15.474,0.566,0.00617,0.05131,15.151,0.566,0.00604,0.05131,14.844,0.565,0.00592,0.05131,14.56,0.565,0.0058,0.05131,14.301,0.565,0.0057,0.05131,14.072,0.565,0.00562,0.05131,13.876,0.564,0.00554,0.05131,13.715,0.564,0.00548,0.05131,13.591,0.564,0.00544,0.05131,13.506,0.564,0.00541,0.05131,13.461,0.564,0.00539,0.05131,13.457,0.582,0.00557,0.05329,13.54,0.594,0.00571,Error,
2022/04/01 03:40,18.48,0.82,0.0109,Error,16.737,0.909,0.01082,0.11752,16.455,0.568,0.0066,0.05143,16.142,0.567,0.00645,0.05131,15.827,0.567,0.00632,0.05131,15.515,0.566,0.00619,0.05131,15.212,0.566,0.00606,0.05131,14.925,0.566,0.00595,0.05131,14.657,0.565,0.00584,0.05131,14.412,0.565,0.00575,0.05131,14.195,0.565,0.00566,0.05131,14.009,0.565,0.00559,0.05131,13.856,0.564,0.00554,0.05131,13.739,0.564,0.00549,0.05131,13.658,0.564,0.00546,0.05131,13.615,0.564,0.00545,0.05131,13.611,0.583,0.00563,0.05336,13.691,0.595,0.00577,Error,
2022/04/01 03:50,18.347,0.82,0.01081,Error,16.675,0.909,0.01078,0.1176,16.418,0.568,0.00659,0.05144,16.13,0.567,0.00645,0.05131,15.838,0.567,0.00632,0.05131,15.548,0.566,0.0062,0.05131,15.266,0.566,0.00609,0.05131,14.997,0.566,0.00598,0.05131,14.745,0.565,0.00588,0.05131,14.515,0.565,0.00579,0.05131,14.311,0.565,0.00571,0.05131,14.135,0.565,0.00564,0.05131,13.99,0.565,0.00559,0.05131,13.878,0.564,0.00554,0.05131,13.802,0.564,0.00552,0.05131,13.762,0.564,0.0055,0.05131,13.758,0.584,0.0057,0.05344,13.834,0.595,0.00583,Error,
2022/04/01 04:00,18.213,0.82,0.01071,Error,16.612,0.909,0.01074,0.11757,16.377,0.568,0.00657,0.05145,16.113,0.567,0.00644,0.05131,15.843,0.567,0.00633,0.05131,15.575,0.566,0.00621,0.05131,15.313,0.566,0.00611,0.05131,15.061,0.566,0.006,0.05131,14.826,0.565,0.00591,0.05131,14.61,0.565,0.00582,0.05131,14.418,0.565,0.00575,0.05131,14.252,0.565,0.00569,0.05131,14.116,0.565,0.00563,0.05131,14.011,0.565,0.00559,0.05131,13.939,0.564,0.00557,0.05131,13.901,0.564,0.00555,0.05132,13.897,0.585,0.00576,0.05351,13.969,0.595,0.00589,Error,
2022/04/01 04:10,18.125,0.82,0.01065,Error,16.563,0.909,0.0107,0.11748,16.342,0.569,0.00655,0.05145,16.096,0.567,0.00643,0.05131,15.846,0.567,0.00633,0.05131,15.597,0.566,0.00622,0.05131,15.353,0.566,0.00612,0.05131,15.119,0.566,0.00603,0.05131,14.899,0.566,0.00594,0.05131,14.698,0.565,0.00586,0.05131,14.518,0.565,0.00579,0.05131,14.362,0.565,0.00573,0.05131,14.234,0.565,0.00568,0.05131,14.135,0.565,0.00564,0.05131,14.067,0.565,0.00562,0.05131,14.032,0.565,0.0056,0.05132,14.029,0.586,0.00581,0.05358,14.099,0.596,0.00594,Error,
2022/04/01 04:20,18.042,0.82,0.0106,Error,16.523,0.909,0.01067,0.11734,16.315,0.569,0.00654,0.05146,16.084,0.567,0.00643,0.05131,15.85,0.567,0.00633,0.05131,15.617,0.566,0.00623,0.05131,15.39,0.566,0.00614,0.05131,15.172,0.566,0.00605,0.05131,14.967,0.566,0.00597,0.05131,14.778,0.565,0.00589,0.05131,14.61,0.565,0.00582,0.05131,14.465,0.565,0.00577,0.05131,14.345,0.565,0.00572,0.05131,14.252,0.565,0.00569,0.05131,14.189,0.565,0.00566,0.05131,14.156,0.565,0.00565,0.05132,14.154,0.586,0.00587,0.05364,14.221,0.596,0.00599,Error,
2022/04/01 04:30,17.958,0.82,0.01054,Error,16.485,0.908,0.01063,0.11716,16.29,0.569,0.00653,0.05147,16.074,0.567,0.00642,0.05131,15.855,0.567,0.00633,0.05131,15.637,0.566,0.00624,0.05131,15.425,0.566,0.00615,0.05131,15.221,0.566,0.00607,0.05131,15.03,0.566,0.00599,0.05131,14.854,0.566,0.00592,0.05131,14.696,0.565,0.00586,0.05131,14.56,0.565,0.00581,0.05131,14.448,0.565,0.00576,0.05131,14.362,0.565,0.00573,0.05131,14.303,0.565,0.00571,0.05131,14.272,0.565,0.00569,0.05132,14.271,0.587,0.00592,0.05371,14.335,0.597,0.00604,Error,
2022/04/01 04:40,17.875,0.82,0.01048,Error,16.449,0.907,0.0106,0.11692,16.267,0.569,0.00652,0.05147,16.065,0.567,0.00642,0.05131,15.86,0.567,0.00633,0.05131,15.657,0.566,0.00625,0.05131,15.458,0.566,0.00616,0.05131,15.267,0.566,0.00609,0.05131,15.088,0.566,0.00601,0.05131,14.924,0.566,0.00595,0.05131,14.777,0.565,0.00589,0.05131,14.65,0.565,0.00584,0.05131,14.545,0.565,0.0058,0.05131,14.465,0.565,0.00577,0.05131,14.41,0.565,0.00575,0.05131,14.382,0.565,0.00574,0.05132,14.381,0.588,0.00597,0.05377,14.443,0.597,0.00609,Error,
2022/04/01 04:50,17.792,0.82,0.01043,Error,16.413,0.907,0.01057,0.11664,16.244,0.569,0.00651,0.05148,16.055,0.567,0.00642,0.05131,15.864,0.567,0.00633,0.05131,15.674,0.566,0.00625,0.05131,15.489,0.566,0.00618,0.05131,15.311,0.566,0.0061,0.05131,15.143,0.566,0.00604,0.05131,14.99,0.566,0.00597,0.05131,14.852,0.566,0.00592,0.05131,14.734,0.565,0.00587,0.05131,14.636,0.565,0.00583,0.05131,14.561,0.565,0.00581,0.05131,14.51,0.565,0.00579,0.05131,14.484,0.565,0.00578,0.05132,14.484,0.589,0.00602,0.05384,14.544,0.598,0.00613,Error,
2022/04/01 05:00,17.708,0.82,0.01037,Error,16.377,0.906,0.01053,0.11632,16.221,0.569,0.00651,0.05149,16.045,0.567,0.00641,0.05131,15.868,0.567,0.00634,0.05131,15.69,0.566,0.00626,0.05131,15.517,0.566,0.00619,0.05131,15.351,0.566,0.00612,0.05131,15.195,0.566,0.00606,0.05131,15.051,0.566,0.006,0.05131,14.923,0.566,0.00595,0.05131,14.812,0.565,0.0059,0.05131,14.721,0.565,0.00587,0.05131,14.652,0.565,0.00584,0.05131,14.604,0.565,0.00582,0.05131,14.58,0.565,0.00581,0.05132,14.58,0.589,0.00606,0.0539,14.638,0.598,0.00618,Error,
2022/04/01 05:10,17.76,0.811,0.01029,Error,16.354,0.905,0.0105,0.11592,16.204,0.569,0.0065,0.05149,16.038,0.567,0.00641,0.05131,15.871,0.567,0.00634,0.05131,15.705,0.566,0.00627,0.05131,15.543,0.566,0.0062,0.05131,15.388,0.566,0.00614,0.05131,15.243,0.566,0.00608,0.05131,15.109,0.566,0.00602,0.05131,14.989,0.566,0.00597,0.05131,14.886,0.566,0.00593,0.05131,14.801,0.565,0.0059,0.05131,14.736,0.565,0.00587,0.05131,14.692,0.565,0.00586,0.05131,14.671,0.565,0.00585,0.05132,14.671,0.59,0.00611,0.05396,14.728,0.598,0.00622,Error,
2022/04/01 05:20,17.827,0.801,0.0102,Error,16.342,0.903,0.01048,0.1154,16.196,0.569,0.0065,0.0515,16.037,0.567,0.00641,0.05131,15.878,0.567,0.00634,0.05131,15.721,0.566,0.00627,0.05131,15.569,0.566,0.00621,0.05131,15.424,0.566,0.00615,0.05131,15.288,0.566,0.0061,0.05131,15.163,0.566,0.00604,0.05131,15.051,0.566,0.006,0.05131,14.955,0.566,0.00596,0.05131,14.876,0.566,0.00593,0.05131,14.816,0.565,0.00591,0.05131,14.775,0.565,0.00589,0.05131,14.755,0.565,0.00588,0.05132,14.756,0.59,0.00615,0.05401,14.812,0.599,0.00625,Error,
2022/04/01 05:30,17.893,0.791,0.01011,Error,16.333,0.901,0.01045,0.11476,16.193,0.569,0.0065,0.05151,16.04,0.567,0.00641,0.05131,15.888,0.567,0.00634,0.05131,15.74,0.566,0.00628,0.05131,15.596,0.566,0.00622,0.05131,15.459,0.566,0.00617,0.05131,15.331,0.566,0.00611,0.05131,15.214,0.566,0.00607,0.05131,15.109,0.566,0.00602,0.05131,15.02,0.566,0.00599,0.05131,14.946,0.566,0.00596,0.05131,14.89,0.566,0.00594,0.05131,14.852,0.566,0.00592,0.05131,14.834,0.566,0.00591,0.05132,14.835,0.591,0.00618,0.05407,14.892,0.599,0.00629,Error,
2022/04/01 05:40,17.96,0.781,0.01003,Error,16.328,0.899,0.01042,0.11399,16.192,0.569,0.0065,0.05151,16.046,0.567,0.00641,0.05131,15.901,0.567,0.00635,0.05131,15.759,0.567,0.00629,0.05131,15.623,0.566,0.00623,0.05131,15.493,0.566,0.00618,0.05131,15.373,0.566,0.00613,0.05131,15.263,0.566,0.00609,0.05131,15.165,0.566,0.00605,0.05131,15.081,0.566,0.00601,0.05131,15.012,0.566,0.00598,0.05131,14.96,0.566,0.00596,0.05131,14.925,0.566,0.00595,0.05131,14.908,0.566,0.00594,0.05132,14.91,0.592,0.00622,0.05412,14.966,0.599,0.00632,Error,
2022/04/01 05:50,18.027,0.771,0.00994,Error,16.326,0.896,0.01039,0.11311,16.195,0.569,0.0065,0.05152,16.053,0.567,0.00641,0.05131,15.915,0.567,0.00636,0.05131,15.78,0.567,0.0063,0.05131,15.65,0.566,0.00624,0.05131,15.527,0.566,0.00619,0.05131,15.413,0.566,0.00615,0.05131,15.309,0.566,0.0061,0.05131,15.217,0.566,0.00607,0.05131,15.139,0.566,0.00603,0.05131,15.074,0.566,0.00601,0.05131,15.025,0.566,0.00599,0.05131,14.993,0.566,0.00598,0.05131,14.978,0.566,0.00597,0.05132,14.98,0.592,0.00625,0.05418,15.035,0.599,0.00635,Error,
2022/04/01 06:00,18.093,0.761,0.00985,Error,16.326,0.893,0.01035,0.11213,16.199,0.569,0.0065,0.05153,16.063,0.567,0.00642,0.05131,15.93,0.567,0.00636,0.05131,15.801,0.567,0.00631,0.05131,15.677,0.566,0.00626,0.05131,15.561,0.566,0.00621,0.05131,15.452,0.566,0.00616,0.05131,15.354,0.566,0.00612,0.05131,15.268,0.566,0.00609,0.05131,15.193,0.566,0.00606,0.05131,15.133,0.566,0.00603,0.05131,15.087,0.566,0.00601,0.05131,15.057,0.566,0.006,0.05131,15.043,0.566,0.006,0.05132,15.045,0.593,0.00629,0.05423,15.101,0.599,0.00638,Error,
2022/04/01 06:10,17.98,0.763,0.00981,Error,16.312,0.89,0.01031,0.11109,16.197,0.569,0.0065,0.05153,16.07,0.567,0.00642,0.05131,15.945,0.567,0.00637,0.05131,15.822,0.567,0.00632,0.05131,15.704,0.566,0.00627,0.05131,15.593,0.566,0.00622,0.05131,15.491,0.566,0.00618,0.05131,15.398,0.566,0.00614,0.05131,15.316,0.566,0.00611,0.05131,15.246,0.566,0.00608,0.05131,15.189,0.566,0.00606,0.05131,15.146,0.566,0.00604,0.05131,15.118,0.566,0.00603,0.05131,15.105,0.566,0.00602,0.05132,15.107,0.593,0.00632,0.05428,15.161,0.6,0.00641,Error,
2022/04/01 06:20,17.847,0.766,0.00977,Error,16.288,0.887,0.01025,0.11007,16.185,0.569,0.0065,0.05154,16.07,0.567,0.00642,0.05131,15.954,0.567,0.00637,0.05131,15.839,0.567,0.00632,0.05131,15.729,0.566,0.00628,0.05131,15.624,0.566,0.00623,0.05131,15.527,0.566,0.00619,0.05131,15.439,0.566,0.00616,0.05131,15.362,0.566,0.00613,0.05131,15.296,0.566,0.0061,0.05131,15.242,0.566,0.00608,0.05131,15.202,0.566,0.00606,0.05131,15.175,0.566,0.00605,0.05131,15.163,0.566,0.00605,0.05132,15.166,0.594,0.00635,0.05432,15.217,0.6,0.00644,Error,
